ticker,name,category,display,technical_score,technical_tier,technical_score_weekly,technical_tier_weekly,fundamental_score,fundamental_tag,price,sma50,sma150,sma200,volume_financeiro,vcp,vcp_conf,wedge,wedge_conf,cup_handle,cup_handle_conf,double_bottom,double_bottom_conf,inverse_hs,inverse_hs_conf,pre_breakout,breakout,breakout_vol_ratio,breakout_resistance,vcp_weekly,wedge_weekly,cup_handle_weekly,double_bottom_weekly,inverse_hs_weekly,pre_breakout_weekly,breakout_weekly,roe,pl,pvp,rank
S1NP34,S1NP34,BDR,SNPS (BDR: S1NP34),7.3,B,0.5,C,2.0,Fraco,505.19,437.11,448.58,477.63,805190012.73,False,0.0,False,0.0,False,0.0,True,0.65,False,0.0,True,False,0.92,512.54,False,False,False,False,False,False,False,5.5430003,77.60215,3.1660254,736
WFCO34,WFCO34,BDR,WFC (BDR: WFCO34),7.22,B,0.5,C,3.0,OK,79.16,80.34,85.25,83.94,1205632028.66,False,0.0,False,0.0,True,0.85,True,0.65,True,0.65,False,False,1.01,86.7,False,False,False,False,False,False,False,12.028,12.234931,1.4881378,737
ALPK3,ALLPARK EMPREENDIMENTOS PARTICIPACOES SERVICOS S.A,BR_STOCK,ALPK3,7.2,B,0.5,C,1.0,Fraco,4.36,4.54,4.36,4.03,428588.01,False,0.0,False,0.0,False,0.0,True,0.8,True,0.55,False,False,0.93,4.82,False,False,False,False,False,False,False,3.853,145.33334,2.6682987,738
WUNI34,WUNI34,BDR,WU (BDR: WUNI34),7.2,B,0.5,C,2.0,Fraco,9.05,9.15,8.89,8.61,48044016.56,False,0.0,False,0.0,False,0.0,False,0.0,True,0.85,False,False,0.42,9.64,False,False,False,False,False,False,False,47.657,6.654412,2.982861,739
L1MN34,L1MN34,BDR,LUMN (BDR: L1MN34),7.2,B,0.5,C,0.0,Fraco,8.46,7.57,7.99,7.23,153289845.51,False,0.0,False,0.0,False,0.0,False,0.0,True,0.85,False,False,1.41,9.94,False,False,False,False,False,False,False,0.0,999.0,-7.768595,740
ARML3,ARMAC LOCAÇÃO. LOGÍSTICA E SERVIÇOS S.A.,BR_STOCK,ARML3,7.2,B,1.5,C,2.0,Fraco,4.33,5.22,4.38,4.13,3892669.93,False,0.0,False,0.0,False,0.0,False,0.0,True,0.85,False,False,0.61,5.97,False,False,False,False,True,False,False,5.5859998,22.789474,1.1721711,741
UNIP6,UNIPAR CARBOCLORO S.A.,BR_STOCK,UNIP6,7.2,B,2.0,C,2.0,Fraco,61.37,64.08,62.32,60.58,13176138.77,False,0.0,False,0.0,False,0.0,True,0.65,True,0.7,False,False,0.93,67.23,False,False,False,False,True,False,False,20.807000000000002,14.968293,3.7976484,742
G1RM34,G1RM34,BDR,GRMN (BDR: G1RM34),7.12,B,0.5,C,4.0,Forte,241.9,246.46,225.04,226.87,148518855.45,False,0.0,False,0.0,True,0.65,False,0.0,True,0.5,False,False,0.71,273.32,False,False,False,False,False,False,False,19.899,26.997766,5.033187,743
TAKP34,TAKP34,BDR,TAK (BDR: TAKP34),7.1,B,1.8,C,3.0,OK,16.64,17.74,16.15,15.82,82495459.37,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,2.33,18.6,False,False,False,False,True,False,False,1.503,75.63636,1.0976866,744
MTRE3,MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,BR_STOCK,MTRE3,7.1,B,2.1,C,3.0,OK,3.65,3.81,3.69,3.62,984770.03,False,0.0,False,0.0,False,0.0,True,0.65,True,0.65,False,False,0.69,4.02,False,False,False,False,True,False,False,7.4499995,7.156863,0.38465592,745
S1RP34,S1RP34,BDR,SRPT (BDR: S1RP34),7.1,B,2.9,C,1.0,Fraco,20.8,19.8,20.48,19.83,106835493.68,False,0.0,False,0.0,False,0.0,True,0.8,False,0.0,False,False,1.86,23.49,False,False,False,True,True,False,False,-53.471999999999994,999.0,1.9140518,746
XPIN11,XPIN11,ETF,XPIN11,7.1,B,3.6,C,1.0,Fraco,69.1,69.44,72.09,70.06,701295.88,False,0.0,False,0.0,False,0.0,True,0.65,True,0.9,True,False,0.57,72.05,False,False,False,True,True,False,False,0.0,14.456066,999.0,747
PRIF11,PRIF11,ETF,PRIF11,7.1,B,0.5,C,0.0,Fraco,100.58,104.2,99.88,98.93,195628.1,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.29,127.51,False,False,False,False,False,False,False,0.0,999.0,999.0,748
BRBI11,BRBI BR PARTNERS S.A.,BR_STOCK,BRBI11,7.1,B,2.1,C,2.0,Fraco,18.16,19.1,18.91,18.05,5625967.95,False,0.0,False,0.0,False,0.0,True,0.5,True,0.8,False,False,1.33,20.86,False,False,False,False,True,False,False,22.051000000000002,41.272728,2.4343164,749
C1HR34,C1HR34,BDR,CHRW (BDR: C1HR34),7.1,B,0.5,C,3.0,OK,171.37,174.89,164.66,154.01,278513943.46,False,0.0,False,0.0,False,0.0,True,0.8,False,0.0,False,False,0.71,190.15,False,False,False,False,False,False,False,34.838,34.69028,11.881716,750
CAML3,CAMIL ALIMENTOS S.A.,BR_STOCK,CAML3,7.1,B,2.1,C,1.0,Fraco,6.32,6.43,5.92,5.6,7051224.19,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.91,7.4,False,False,False,True,False,False,False,4.689,13.739131,0.6251237,751
VAMO3,VAMOS LOCAÇÃO DE CAMINHÕES. MÁQUINAS E EQUIP. S.A.,BR_STOCK,VAMO3,7.1,B,2.0,C,2.0,Fraco,3.71,3.96,3.67,3.7,98509405.01,False,0.0,False,0.0,False,0.0,True,0.65,True,0.65,False,False,1.85,4.64,False,False,False,False,True,False,False,13.136000000000001,11.967742,1.5439034,752
TAEE4,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,BR_STOCK,TAEE4,7.0,B,0.5,C,3.0,OK,13.8,14.23,13.54,12.86,6730260.09,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,2.23,15.16,False,False,False,False,False,False,False,21.719,9.078948,0.62480193,753
TJXC34,TJXC34,BDR,TJX (BDR: TJXC34),7.0,B,1.6,C,3.0,OK,154.48,158.22,152.64,148.18,721427295.81,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,1.06,165.82,False,False,False,False,True,False,False,59.129,31.72074,16.784006,754
M2PM34,M2PM34,BDR,MP (BDR: M2PM34),7.0,B,0.5,C,2.0,Fraco,69.13,58.85,61.47,63.14,476208346.04,False,0.0,False,0.0,False,0.0,False,0.0,True,0.75,False,False,1.19,73.1,False,False,False,False,False,False,False,-4.982,999.0,6.1961102,755
ISUS11,ISUS11,ETF,ISUS11,7.0,B,2.1,C,0.0,Fraco,45.78,46.98,43.98,42.5,73888.92,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,1.01,50.03,False,False,False,False,True,False,False,0.0,999.0,999.0,756
EDEN39,ISHARES MSCI DENMARK ETF,BDR,EDEN (BDR: EDEN39),7.0,B,1.8,C,1.0,Fraco,110.89,106.46,110.82,110.2,702168.13,False,0.0,False,0.0,False,0.0,True,0.5,False,0.0,True,False,0.9,113.16,False,False,False,False,True,False,False,0.0,16.534327,999.0,757
ATSA11,ATSA11,ETF,ATSA11,7.0,B,0.5,C,0.0,Fraco,58.57,60.0,56.28,54.62,233167.17,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1047.63,58.84,False,False,False,False,False,False,False,0.0,999.0,999.0,758
AUAU3,UNIÃO PET PARTICIPAÇÕES S.A.,BR_STOCK,AUAU3,7.0,B,0.5,C,2.0,Fraco,3.7,3.34,3.33,,6244860.08,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.71,3.92,False,False,False,False,False,False,False,10.609,999.0,1.4020463,759
TSLA34,TSLA34,BDR,TSLA (BDR: TSLA34),7.0,B,2.0,C,3.0,OK,411.79,382.79,418.84,403.91,25333964129.89,False,0.0,False,0.0,False,0.0,False,0.0,True,0.5,True,False,1.05,409.28,False,False,False,False,True,False,False,4.901,381.28702,18.805773,760
TAEE3,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,BR_STOCK,TAEE3,7.0,B,0.5,C,3.0,OK,13.49,13.93,13.34,12.69,4698566.92,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,3.15,14.75,False,False,False,False,False,False,False,21.719,8.875,0.61076653,761
LILY34,LILY34,BDR,LLY (BDR: LILY34),7.0,B,0.5,C,3.0,OK,974.96,943.25,974.41,913.91,1856514974.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.49,996.49,False,False,False,False,False,False,False,107.45899999999999,34.659084,27.922216,762
EXGR34,EXGR34,BDR,EXPE (BDR: EXGR34),7.0,B,2.1,C,2.0,Fraco,252.79,239.39,246.16,236.21,738676628.22,False,0.0,False,0.0,False,0.0,False,0.0,True,0.75,False,False,2.21,279.76,False,False,False,False,True,False,False,48.672,25.742363,24.11658,763
A2SO34,A2SO34,BDR,ASO (BDR: A2SO34),7.0,B,2.2,C,5.0,Forte,53.55,56.25,53.57,52.86,70358969.15,False,0.0,False,0.0,False,0.0,True,0.5,True,0.75,False,False,1.21,60.77,False,False,False,False,True,False,False,18.047,9.666065,1.601663,764
BDEF11,BDEF11,ETF,BDEF11,7.0,B,0.5,C,0.0,Fraco,174.75,174.81,163.32,156.8,91569.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,1.32,190.01,False,False,False,False,False,False,False,0.0,999.0,999.0,765
DUKB34,DUKB34,BDR,DUK (BDR: DUKB34),7.0,B,0.5,C,3.0,OK,124.87,129.6,123.59,122.68,308548157.64,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.78,134.13,False,False,False,False,False,False,False,9.661,19.21077,1.8163966,766
BKCH39,GLOBAL X BLOCKCHAIN ETF,BDR,BKCH (BDR: BKCH39),7.0,B,0.5,C,1.0,Fraco,85.54,66.63,75.95,73.3,18145343.77,False,0.0,False,0.0,False,0.0,False,0.0,True,0.75,False,False,2.36,90.39,False,False,False,False,False,False,False,0.0,17.380173,999.0,767
ALUP4,ALUPAR INVESTIMENTO S/A,BR_STOCK,ALUP4,7.0,B,0.5,C,3.0,OK,10.88,10.99,10.58,10.28,191488.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,1.03,11.57,False,False,False,False,False,False,False,14.265001,8.774194,1.1740584,768
IRIM11,IRIM11,ETF,IRIM11,7.0,B,3.3,C,1.0,Fraco,65.86,64.14,65.46,64.22,5915084.23,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.37,66.68,False,False,False,True,True,False,False,0.0,7.544101,999.0,769
BBSE3,BB SEGURIDADE PARTICIPAÇÕES S.A.,BR_STOCK,BBSE3,7.0,B,0.5,C,4.0,Forte,34.3,34.74,33.12,32.37,148597886.69,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.94,36.42,False,False,False,False,False,False,False,75.649,7.236287,5.267199,770
O1MC34,O1MC34,BDR,OMC (BDR: O1MC34),7.0,B,2.0,C,1.0,Fraco,76.92,77.85,76.09,75.68,210137435.32,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.52,80.06,False,False,False,False,True,False,False,2.015,999.0,2.3230247,771
KISU11,KISU11,ETF,KISU11,7.0,B,1.8,C,1.0,Fraco,6.75,7.02,6.72,6.6,1293016.5,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,2.04,7.16,False,False,False,True,False,False,False,0.0,4.383117,999.0,772
EPHE39,ISHARES MSCI PHILIPPINES ETF,BDR,EPHE (BDR: EPHE39),6.92,B,3.4,C,1.0,Fraco,25.17,25.15,25.24,25.41,7159958.9,False,0.0,False,0.0,True,0.85,False,0.0,True,0.9,True,False,4.97,25.73,False,False,False,True,True,False,False,0.0,8.817238,999.0,773
LREN3,LOJAS RENNER S.A.,BR_STOCK,LREN3,6.9,B,2.0,C,4.0,Forte,14.94,14.91,14.45,14.77,371287375.57,False,0.0,False,0.0,False,0.0,True,0.5,True,0.7,False,False,1.67,16.22,False,False,False,False,True,False,False,13.732,10.374999,1.4033439,774
MACY34,MACY34,BDR,M (BDR: MACY34),6.9,B,0.5,C,2.0,Fraco,19.23,18.69,19.96,18.57,83848740.07,False,0.0,False,0.0,False,0.0,True,0.65,True,0.55,False,False,1.08,20.57,False,False,False,False,False,False,False,13.642000000000001,8.288794,1.0406407,775
M1CK34,M1CK34,BDR,MCK (BDR: M1CK34),6.9,B,2.2,C,2.0,Fraco,754.76,879.33,850.84,813.16,1255962168.05,False,0.0,False,0.0,False,0.0,True,0.8,True,0.9,False,False,1.58,879.1,False,False,False,False,True,False,False,0.0,21.776112,-71.52089,776
N1VS34,N1VS34,BDR,NVS (BDR: N1VS34),6.9,B,0.5,C,1.0,Fraco,145.39,151.73,140.24,134.98,134317678.6,False,0.0,False,0.0,False,0.0,False,0.0,True,0.7,False,False,0.6,156.46,False,False,False,False,False,False,False,34.929,20.859398,6.0140643,777
RAIL3,RUMO S.A.,BR_STOCK,RAIL3,6.9,B,1.6,C,0.0,Fraco,16.29,16.12,15.59,15.54,182242756.24,False,0.0,False,0.0,False,0.0,False,0.0,True,0.7,False,False,0.89,17.22,False,False,False,False,True,False,False,5.9699997,35.413044,2.183939,778
C2RN34,C2RN34,BDR,CRNC (BDR: C2RN34),6.9,B,0.5,C,1.0,Fraco,10.54,7.83,9.75,9.92,12494147.57,False,0.0,False,0.0,False,0.0,True,0.8,True,0.9,False,False,1.41,11.19,False,False,False,False,False,False,False,0.247,527.0,3.1538,779
LWSA3,LWSA S.A.,BR_STOCK,LWSA3,6.9,B,2.3,C,2.0,Fraco,4.09,3.82,3.95,3.92,25488471.95,False,0.0,False,0.0,False,0.0,False,0.0,True,0.7,False,False,1.85,4.31,False,False,False,False,True,False,False,-8.648,999.0,0.912132,780
JCCJ11,JCCJ11,ETF,JCCJ11,6.8,B,2.1,C,0.0,Fraco,155.7,156.52,154.36,154.16,228256.2,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.6,186.87,False,False,False,True,False,False,False,0.0,999.0,999.0,781
S2ED34,S2ED34,BDR,SEDG (BDR: S2ED34),6.8,B,0.5,C,2.0,Fraco,38.61,42.65,37.37,35.79,175007588.38,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,1.12,48.95,False,False,False,False,False,False,False,-72.501,999.0,5.45185,782
B1SA34,B1SA34,BDR,BSAC (BDR: B1SA34),6.8,B,2.0,C,2.0,Fraco,30.53,31.43,30.36,28.64,13749094.22,False,0.0,False,0.0,False,0.0,True,0.65,False,0.0,False,False,0.83,35.08,False,False,False,False,True,False,False,22.057,12.99149,1.2527698,783
INLG11,INLG11,ETF,INLG11,6.8,B,0.5,C,1.0,Fraco,70.24,72.49,72.28,71.11,86746.4,False,0.0,False,0.0,False,0.0,False,0.0,True,0.9,True,False,0.16,73.58,False,False,False,False,False,False,False,0.0,5.0243206,999.0,784
JNJB34,JNJB34,BDR,JNJ (BDR: JNJB34),6.8,B,0.5,C,3.0,OK,222.51,236.85,217.15,206.04,1506718639.95,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.94,244.2,False,False,False,False,False,False,False,26.416,25.783314,6.59582,785
I2NV34,I2NV34,BDR,INVH (BDR: I2NV34),6.8,B,3.3,C,2.0,Fraco,28.97,26.13,26.68,27.35,124700521.91,False,0.0,False,0.0,False,0.0,False,0.0,True,0.9,True,False,0.74,29.41,False,False,False,False,True,True,False,6.1929997,30.494736,1.8928454,786
GRND3,GRENDENE S.A.,BR_STOCK,GRND3,6.8,B,0.5,C,3.0,OK,4.34,4.59,4.34,4.24,9433858.33,False,0.0,False,0.0,False,0.0,True,0.65,False,0.0,False,False,0.55,4.82,False,False,False,False,False,False,False,17.924,6.1126766,1.2414188,787
STZB34,STZB34,BDR,STZ (BDR: STZB34),6.8,B,3.4,C,2.0,Fraco,150.25,153.21,146.01,147.52,210644039.25,False,0.0,False,0.0,True,0.8,False,0.0,True,0.65,False,False,0.84,167.48,False,False,False,True,True,False,False,22.636999,15.634756,3.211774,788
A1GI34,A1GI34,BDR,A (BDR: A1GI34),6.8,B,0.5,C,3.0,OK,118.65,115.62,131.86,129.17,169501731.08,False,0.0,False,0.0,False,0.0,True,0.65,True,0.75,True,False,0.68,124.89,False,False,False,False,False,False,False,19.945998,26.192053,4.8555408,789
ETER3,ETERNIT S.A.,BR_STOCK,ETER3,6.8,B,3.6,C,3.0,OK,4.02,3.91,3.95,4.0,235572.0,False,0.0,False,0.0,False,0.0,True,0.65,True,0.5,False,False,0.18,4.24,False,False,False,True,True,False,False,3.4869999999999997,5.0886073,0.29469982,790
I2ND34,I2ND34,BDR,INDI (BDR: I2ND34),6.8,B,1.9,C,1.0,Fraco,4.49,3.22,3.89,3.96,20813129.03,False,0.0,False,0.0,False,0.0,False,0.0,True,0.9,True,False,0.62,4.7,False,False,False,False,True,False,False,-36.341998,999.0,2.559863,791
P1DT34,P1DT34,BDR,PRU (BDR: P1DT34),6.8,B,1.8,C,2.0,Fraco,99.44,96.83,102.96,102.7,211979435.28,False,0.0,False,0.0,False,0.0,True,0.5,True,0.9,True,False,0.83,102.84,False,False,False,False,True,False,False,10.7880004,10.240989,1.0666324,792
AXIA3,AXIA3,BR_STOCK,AXIA3,6.8,B,1.8,C,3.0,OK,58.12,60.74,57.54,53.55,1089029291.99,False,0.0,False,0.0,False,0.0,True,0.65,False,0.0,False,False,2.03,67.84,False,False,False,True,False,False,False,5.455,17.506023,1.4012247,793
BRAV3,BRAVA ENERGIA S.A.,BR_STOCK,BRAV3,6.7,B,0.5,C,1.0,Fraco,17.53,19.26,17.02,17.55,200881536.87,False,0.0,False,0.0,False,0.0,True,0.8,True,0.8,False,False,0.93,22.15,False,False,False,False,False,False,False,12.658,35.775513,0.69162786,794
JDCO34,JDCO34,BDR,JD (BDR: JDCO34),6.7,B,1.8,C,3.0,OK,30.21,28.3,28.9,29.57,261521346.08,False,0.0,False,0.0,False,0.0,True,0.8,True,0.8,False,False,1.34,32.05,False,False,False,True,False,False,False,7.6240000000000006,15.984127,1.2567897,795
KHCB34,KHCB34,BDR,KHC (BDR: KHCB34),6.7,B,4.8,C,3.0,OK,23.64,22.68,23.52,24.16,443675674.02,False,0.0,False,0.0,False,0.0,True,0.65,True,0.7,True,False,1.31,23.6,False,False,False,True,True,True,False,-12.576,999.0,0.67180085,796
B1ME34,B1ME34,BDR,ONC (BDR: B1ME34),6.7,B,2.0,C,3.0,OK,317.0,299.96,322.3,320.8,127928837.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.85,True,False,2.05,328.39,False,False,False,False,True,False,False,12.422,71.71946,8.057343,797
F2IV34,F2IV34,BDR,FIVN (BDR: F2IV34),6.7,B,2.2,C,3.0,OK,22.2,16.68,18.91,20.72,62213637.34,False,0.0,False,0.0,False,0.0,True,0.8,True,0.8,False,False,0.55,25.34,False,False,False,False,True,False,False,7.664999999999999,34.153847,2.1807466,798
VIVA3,VIVARA PARTICIPAÇOES S.A,BR_STOCK,VIVA3,6.7,B,0.5,C,4.0,Forte,27.76,27.38,29.37,28.77,80745512.67,False,0.0,False,0.0,False,0.0,False,0.0,True,0.85,True,False,1.33,28.75,False,False,False,False,False,False,False,22.749001,10.555133,2.2123046,799
FDMO34,FDMO34,BDR,F (BDR: FDMO34),6.62,B,1.8,C,2.0,Fraco,12.18,12.19,12.78,12.4,408702053.92,False,0.0,False,0.0,True,0.85,False,0.0,True,1.0,False,False,0.71,13.04,False,False,False,False,True,False,False,-14.813,999.0,1.2958826,800
S1YF34,S1YF34,BDR,SYF (BDR: S1YF34),6.62,B,1.8,C,4.0,Forte,74.0,70.53,74.1,73.63,218428834.0,False,0.0,False,0.0,True,0.85,False,0.0,False,0.0,False,False,0.76,79.9,False,False,False,False,True,False,False,21.78,7.6604557,1.634745,801
K1SS34,K1SS34,BDR,KSS (BDR: K1SS34),6.6,B,3.0,C,2.0,Fraco,14.35,13.97,17.04,16.32,48487862.04,False,0.0,False,0.0,False,0.0,True,0.8,True,0.75,False,False,0.87,16.17,False,False,False,True,True,False,False,6.9299996,6.029412,0.397034,802
L2RN34,L2RN34,BDR,LRN (BDR: L2RN34),6.6,B,0.5,C,4.0,Forte,91.66,90.16,87.06,102.78,39240655.83,False,0.0,False,0.0,False,0.0,True,0.65,True,0.4,False,False,0.43,102.49,False,False,False,False,False,False,False,20.143,14.344289,2.4889348,803
SMIN39,ISHARES MSCI INDIA SMALL-CAP ETF,BDR,SMIN (BDR: SMIN39),6.6,B,2.0,C,0.0,Fraco,68.33,63.86,67.74,68.8,15566872.69,False,0.0,False,0.0,False,0.0,True,0.5,True,0.8,True,False,1.28,68.86,False,False,False,False,False,True,False,0.0,28.75629,999.0,804
ENGI4,ENERGISA S.A.,BR_STOCK,ENGI4,6.6,B,2.1,C,1.0,Fraco,9.74,10.19,9.28,8.91,98374.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.55,False,False,0.82,11.5,False,False,False,True,False,False,False,14.495,11.195402,0.1763247,805
FSLR34,FSLR34,BDR,FSLR (BDR: FSLR34),6.6,B,0.5,C,5.0,Forte,214.57,197.31,230.59,222.68,647412856.59,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,True,False,1.16,221.58,False,False,False,False,False,False,False,18.436000999999997,13.861112,2.3339572,806
LMTB34,LMTB34,BDR,LMT (BDR: LMTB34),6.6,B,2.1,C,2.0,Fraco,512.41,603.28,547.08,521.44,784869628.88,False,0.0,False,0.0,False,0.0,True,0.8,True,0.75,False,False,0.81,636.88,False,False,False,False,True,False,False,67.64,24.790033,15.736923,807
A1PP34,A1PP34,BDR,APP (BDR: A1PP34),6.6,B,1.6,C,3.0,OK,498.87,445.37,537.69,528.12,6225479984.88,False,0.0,False,0.0,False,0.0,True,0.8,False,0.0,True,True,3.44,491.99,False,False,False,False,True,False,False,212.945,43.417755,79.06022,808
H1UM34,H1UM34,BDR,HUM (BDR: H1UM34),6.6,B,0.5,C,2.0,Fraco,247.12,194.09,229.14,239.03,221704939.22,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,True,False,0.5,251.78,False,False,False,False,False,False,False,6.280000500000001,26.40171,1.6877476,809
CASH3,MÉLIUZ S.A.,BR_STOCK,CASH3,6.6,B,1.8,C,1.0,Fraco,4.4,3.82,3.98,4.27,3729880.08,False,0.0,False,0.0,False,0.0,True,0.8,False,0.0,True,False,0.65,4.6,False,False,False,False,True,False,False,-0.263,999.0,0.97388226,810
B2UR34,B2UR34,BDR,BURL (BDR: B2UR34),6.6,B,2.1,C,3.0,OK,306.6,319.69,295.66,290.82,221483552.01,False,0.0,False,0.0,False,0.0,False,0.0,True,0.55,False,False,1.47,351.85,False,False,False,False,True,False,False,38.401999999999994,32.273685,10.516567,811
WHRL3,WHIRLPOOL S.A.,BR_STOCK,WHRL3,6.6,B,0.5,C,2.0,Fraco,3.96,4.12,4.22,4.16,51084.0,False,0.0,False,0.0,False,0.0,True,0.65,True,0.65,True,False,1.12,4.16,False,False,False,False,False,False,False,19.904,8.425532,3.2539032,812
T1OW34,T1OW34,BDR,AMT (BDR: T1OW34),6.6,B,2.0,C,3.0,OK,179.77,178.47,178.13,183.11,323777462.74,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,True,False,0.67,184.11,False,False,False,False,True,False,False,29.952,28.995163,23.782248,813
DISB34,DISB34,BDR,DIS (BDR: DISB34),6.6,B,2.2,C,3.0,OK,108.66,100.93,106.65,108.94,1553554884.4,False,0.0,False,0.0,False,0.0,True,0.5,True,0.8,True,False,1.56,109.14,False,False,False,False,True,False,False,11.01,17.385601,1.7790077,814
CPAY34,CPAY34,BDR,CPAY (BDR: CPAY34),6.53,B,3.1,C,3.0,OK,305.75,310.68,306.28,308.27,223488879.75,False,0.0,False,0.0,True,0.85,True,0.65,True,0.8,False,False,1.5,343.56,False,False,False,True,True,False,False,29.071,20.342648,5.381691,815
EAIN34,EAIN34,BDR,EA (BDR: EAIN34),6.5,B,3.3,C,3.0,OK,200.85,201.83,201.83,193.81,379949965.05,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.18,204.0,False,False,False,False,True,True,False,13.489999999999998,57.222225,8.166958,816
RIGG34,RIGG34,BDR,RIG (BDR: RIGG34),6.5,B,2.0,C,2.0,Fraco,6.17,6.41,5.04,4.56,172608485.44,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.65,6.98,False,False,False,False,True,False,False,-30.049,999.0,0.8337838,817
GXUS11,GXUS11,ETF,GXUS11,6.5,B,0.5,C,0.0,Fraco,105.37,104.02,104.84,104.84,50050.75,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.38,106.86,False,False,False,False,False,False,False,0.0,999.0,999.0,818
B1CS34,B1CS34,BDR,BCS (BDR: B1CS34),6.5,B,2.1,C,3.0,OK,23.29,22.47,23.07,22.28,139042563.13,False,0.0,False,0.0,False,0.0,False,0.0,True,0.5,False,False,0.98,24.73,False,False,False,False,True,False,False,9.552,9.868645,0.9211013,819
TUPY3,TUPY S.A.,BR_STOCK,TUPY3,6.5,B,0.5,C,0.0,Fraco,14.48,13.41,12.7,13.31,10098351.68,False,0.0,False,0.0,False,0.0,False,0.0,True,1.0,False,False,0.68,16.03,False,False,False,False,False,False,False,-21.771999,999.0,0.75819457,820
PKIN11,PKIN11,ETF,PKIN11,6.5,B,0.5,C,0.0,Fraco,119.17,119.67,119.68,117.41,78771.37,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.43,123.61,False,False,False,False,False,False,False,0.0,999.0,999.0,821
VWRA11,VWRA11,ETF,VWRA11,6.5,B,0.5,C,0.0,Fraco,103.9,101.69,103.34,103.34,955983.91,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.61,105.09,False,False,False,False,False,False,False,0.0,999.0,999.0,822
L1YB34,L1YB34,BDR,LYB (BDR: L1YB34),6.5,B,2.1,C,0.0,Fraco,71.51,71.93,55.15,54.24,444143260.02,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.98,78.43,False,False,False,True,False,False,False,-6.0089998,999.0,2.2845187,823
MAXR11,MAXR11,ETF,MAXR11,6.5,B,2.3,C,0.0,Fraco,59.6,62.7,62.24,61.96,361295.19,False,0.0,False,0.0,False,0.0,False,0.0,True,0.75,False,False,8.28,64.05,False,False,False,False,True,False,False,0.0,999.0,999.0,824
FIND11,FIND11,ETF,FIND11,6.5,B,2.1,C,0.0,Fraco,180.25,190.18,175.94,168.47,20840144.5,False,0.0,False,0.0,False,0.0,True,0.5,False,0.0,False,False,2.94,205.98,False,False,False,False,True,False,False,0.0,999.0,999.0,825
SMTO3,SAO MARTINHO S.A.,BR_STOCK,SMTO3,6.5,B,1.5,C,2.0,Fraco,16.45,18.12,16.05,16.38,57040377.65,False,0.0,False,0.0,False,0.0,True,0.8,True,0.7,False,False,1.35,19.49,False,False,False,False,True,False,False,11.124,7.090518,0.7334255,826
M1DB34,M1DB34,BDR,MDB (BDR: M1DB34),6.5,B,0.5,C,3.0,OK,293.42,261.33,333.37,318.02,1007997508.93,False,0.0,False,0.0,False,0.0,False,0.0,True,0.75,True,True,2.59,272.87,False,False,False,False,False,False,False,-2.481,999.0,7.999673,827
SLVR11,SLVR11,ETF,SLVR11,6.5,B,0.5,C,0.0,Fraco,47.89,,,,287340.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,1.16,53.0,False,False,False,False,False,False,False,0.0,999.0,999.0,828
