ticker,name,category,display,technical_score,technical_tier,fundamental_score,fundamental_tag,price,sma50,sma150,sma200,volume_financeiro,vcp,vcp_conf,wedge,wedge_conf,cup_handle,cup_handle_conf,double_bottom,double_bottom_conf,inverse_hs,inverse_hs_conf,pre_breakout,breakout,breakout_vol_ratio,breakout_resistance,roe,pl,pvp,rank
ROXO34,ROXO34,BDR,NU (BDR: ROXO34),5.0,C,3.0,OK,14.48,14.58,15.89,15.45,454671377.47,False,0.0,False,0.0,False,0.0,True,0.7,True,0.55,False,False,1.01,15.81,30.278,24.965517,6.227957,1045
PIPE11,PIPE11,ETF,PIPE11,5.0,C,0.0,Fraco,96.63,98.8,,,360526.52,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.77,102.63,0.0,999.0,999.0,1046
DIRR3,DIRECIONAL ENGENHARIA S.A.,BR_STOCK,DIRR3,5.0,C,4.0,Forte,13.55,14.2,14.65,14.24,143590707.02,False,0.0,False,0.0,False,0.0,True,0.85,True,0.4,False,False,1.44,15.12,43.120998,9.033334,3.6691036,1047
ETHE11,ETHE11,ETF,ETHE11,5.0,C,0.0,Fraco,33.5,32.16,44.31,49.71,2784084.5,False,0.0,False,0.0,False,0.0,True,0.85,True,0.9,False,False,0.45,35.56,0.0,999.0,999.0,1048
TGMA3,TEGMA GESTAO LOGISTICA S.A.,BR_STOCK,TGMA3,5.0,C,3.0,OK,30.78,33.53,35.11,34.75,5940540.13,False,0.0,False,0.0,False,0.0,True,0.7,True,0.55,False,False,0.78,35.47,27.091998,8.36413,2.3268824,1049
MRSA5B,MRS LOGISTICA S.A.,BR_STOCK,MRSA5B,5.0,C,4.0,Forte,,39.85,34.43,31.72,,False,0.0,False,0.0,False,0.0,True,1.0,False,0.0,False,False,,39.76,19.297000999999998,8.636363,1.484491,1050
LAND3,TERRA SANTA PROPRIEDADES AGRICOLAS S.A.,BR_STOCK,LAND3,5.0,C,2.0,Fraco,8.7,8.76,8.46,8.86,176610.0,False,0.0,False,0.0,False,0.0,True,0.55,True,0.7,False,False,0.55,9.28,0.72500003,174.0,1.2706294,1051
QETH11,QETH11,ETF,QETH11,5.0,C,0.0,Fraco,8.17,7.91,10.87,12.15,175279.18,False,0.0,False,0.0,False,0.0,True,0.85,True,0.9,False,False,0.44,8.73,0.0,999.0,999.0,1052
SANB11,BCO SANTANDER (BRASIL) S.A.,BR_STOCK,SANB11,5.0,C,3.0,OK,29.33,30.67,31.18,29.88,72421635.81,False,0.0,False,0.0,False,0.0,True,0.7,True,0.55,False,False,0.75,32.01,0.0,14.335288,0.87531334,1053
G1PI34,G1PI34,BDR,GPN (BDR: G1PI34),4.92,C,2.0,Fraco,69.63,70.5,75.52,77.74,397480263.01,False,0.0,False,0.0,True,0.85,True,0.55,True,0.6,False,False,1.74,74.61,4.824,15.717833,0.72003967,1054
Z2SC34,Z2SC34,BDR,ZS (BDR: Z2SC34),4.9,C,2.0,Fraco,138.83,143.06,214.97,231.5,314118011.61,False,0.0,False,0.0,False,0.0,True,0.7,True,0.75,True,False,0.99,150.5,-3.556,999.0,10.1513605,1055
COGN3,COGNA EDUCAÇÃO S.A.,BR_STOCK,COGN3,4.9,C,3.0,OK,2.81,3.1,3.26,3.07,77353116.42,False,0.0,False,0.0,False,0.0,True,0.55,True,0.65,False,False,0.83,3.37,4.340999999999999,8.78125,0.41679025,1056
L1WH34,L1WH34,BDR,LW (BDR: L1WH34),4.9,C,2.0,Fraco,43.23,43.05,50.09,51.28,48096746.43,False,0.0,False,0.0,False,0.0,True,0.85,True,0.85,False,False,0.82,46.61,17.355,20.295773,3.2882025,1057
S2HO34,S2HO34,BDR,SHOP (BDR: S2HO34),4.9,C,2.0,Fraco,105.44,122.29,142.2,141.79,2554931249.88,False,0.0,False,0.0,False,0.0,True,0.7,True,0.5,False,False,2.38,137.3,11.311,103.37255,10.2042,1058
SANB3,BCO SANTANDER (BRASIL) S.A.,BR_STOCK,SANB3,4.9,C,3.0,OK,14.44,15.16,15.21,14.5,773983.98,False,0.0,False,0.0,False,0.0,True,0.55,True,0.65,False,False,0.51,16.24,0.0,8.804878,0.43094185,1059
P1YC34,P1YC34,BDR,PAYC (BDR: P1YC34),4.9,C,5.0,Forte,126.36,125.82,150.4,168.59,137599849.02,False,0.0,False,0.0,False,0.0,True,0.7,True,1.0,False,False,1.43,137.0,27.417,15.619283,3.9043384,1060
A2RE34,A2RE34,BDR,ARES (BDR: A2RE34),4.9,C,2.0,Fraco,123.86,110.37,137.39,147.18,334455196.13,False,0.0,False,0.0,False,0.0,True,0.55,True,0.4,True,False,0.86,125.18,0.0,72.43275,9.764288,1061
NETE34,NETE34,BDR,NTES (BDR: NETE34),4.9,C,4.0,Forte,118.37,114.38,128.9,130.88,86512373.69,False,0.0,False,0.0,False,0.0,True,0.55,True,0.4,True,False,0.93,119.49,22.625,15.412761,16.09747,1062
AMER3,AMERICANAS S.A,BR_STOCK,AMER3,4.9,C,1.0,Fraco,5.6,5.65,5.58,5.65,11486719.8,False,0.0,False,0.0,False,0.0,True,0.7,False,0.0,False,False,0.65,7.89,2.015,8.358209,0.23563072,1063
VULC3,VULCABRAS S.A.,BR_STOCK,VULC3,4.9,C,4.0,Forte,15.96,17.13,18.07,17.61,36208452.09,False,0.0,False,0.0,False,0.0,True,0.4,True,0.8,False,False,1.46,17.87,51.363,3.9701493,2.0559063,1064
T1CH34,T1CH34,BDR,TECH (BDR: T1CH34),4.9,C,2.0,Fraco,47.4,54.53,59.51,58.05,566253753.33,False,0.0,False,0.0,False,0.0,True,0.55,True,0.65,False,False,5.67,62.47,3.966,89.4434,3.6745212,1065
DEOP34,DEOP34,BDR,DEO (BDR: DEOP34),4.8,C,3.0,OK,84.61,78.28,86.93,90.6,185955605.51,False,0.0,False,0.0,False,0.0,False,0.0,True,0.9,True,True,1.62,82.78,19.716998999999998,19.540417,73.02666,1066
FESA3,CIA FERRO LIGAS DA BAHIA - FERBASA,BR_STOCK,FESA3,4.8,C,1.0,Fraco,,12.16,11.7,11.53,,False,0.0,False,0.0,False,0.0,False,0.0,True,0.9,False,False,,13.5,5.6939997,24.326923,1.3052001,1067
GENB11,GENB11,ETF,GENB11,4.8,C,0.0,Fraco,17.38,15.98,17.5,17.91,115003.45,False,0.0,False,0.0,False,0.0,False,0.0,True,0.9,True,True,2.16,17.16,0.0,999.0,999.0,1068
GZIT11,GZIT11,ETF,GZIT11,4.8,C,1.0,Fraco,42.25,44.09,43.87,42.7,564586.75,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.77,44.67,0.0,9.941176,999.0,1069
MDIA3,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,BR_STOCK,MDIA3,4.8,C,3.0,OK,24.35,23.15,24.73,25.16,9228650.14,False,0.0,False,0.0,False,0.0,False,0.0,True,0.9,True,False,1.13,24.56,8.128,12.48718,0.9913284,1070
W1RB34,W1RB34,BDR,WRB (BDR: W1RB34),4.7,C,5.0,Forte,66.12,67.38,70.07,70.14,70787413.74,False,0.0,False,0.0,False,0.0,True,0.7,True,0.65,True,False,0.45,68.72,20.164,14.008476,2.5706623,1071
DUOL34,DUOL34,BDR,DUOL (BDR: DUOL34),4.7,C,5.0,Forte,105.02,100.56,167.5,206.02,253909576.4,False,0.0,False,0.0,False,0.0,True,0.85,True,0.75,False,False,1.04,115.93,36.960998000000004,12.016018,3.6354194,1072
PLPL3,PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,BR_STOCK,PLPL3,4.7,C,4.0,Forte,9.97,13.39,14.25,14.16,52568820.41,False,0.0,False,0.0,False,0.0,True,0.85,True,0.75,False,False,0.64,14.3,41.075,5.5388894,1.9769977,1073
S2FM34,S2FM34,BDR,SFM (BDR: S2FM34),4.7,C,3.0,OK,78.26,76.93,81.26,96.08,127232607.15,False,0.0,False,0.0,False,0.0,True,0.7,True,0.9,False,False,0.65,84.51,37.275999999999996,15.021113,5.3503795,1074
RICO11,RICO11,ETF,RICO11,4.7,C,0.0,Fraco,30.3,29.57,31.7,31.79,64448.1,False,0.0,False,0.0,False,0.0,False,0.0,True,0.85,True,False,2.11,31.39,0.0,999.0,999.0,1075
TGAR11,TGAR11,ETF,TGAR11,4.7,C,0.0,Fraco,64.64,72.33,79.39,79.13,10987959.58,False,0.0,False,0.0,False,0.0,True,0.7,True,0.9,False,False,1.43,71.56,0.0,999.0,999.0,1076
LREN3,LOJAS RENNER S.A.,BR_STOCK,LREN3,4.7,C,4.0,Forte,14.69,14.91,14.45,14.78,444750020.3,False,0.0,False,0.0,False,0.0,True,0.4,True,0.7,False,False,2.36,16.22,13.732,10.201388,1.379861,1077
EVEN3,EVEN CONSTRUTORA E INCORPORADORA S.A.,BR_STOCK,EVEN3,4.7,C,3.0,OK,5.93,7.15,7.38,7.22,6106713.82,False,0.0,False,0.0,False,0.0,True,0.7,True,0.9,False,False,1.24,7.38,14.027999999999999,4.1760564,0.61815906,1078
BRST3,BRISANET SERVIÇOS DE TELECOMUNICAÇÕES S.A.,BR_STOCK,BRST3,4.7,C,1.0,Fraco,2.91,3.05,3.14,3.04,1031886.03,False,0.0,False,0.0,False,0.0,True,0.4,True,0.7,False,False,0.87,3.29,2.6600001,32.333332,0.8255319,1079
ETHA39,ISHARES ETHEREUM TRUST ETF,BDR,ETHA (BDR: ETHA39),4.7,C,0.0,Fraco,17.72,16.51,21.39,23.96,341005084.39,False,0.0,False,0.0,False,0.0,True,0.85,False,0.0,True,False,0.85,18.64,0.0,999.0,999.0,1080
S1YY34,S1YY34,BDR,SYY (BDR: S1YY34),4.7,C,2.0,Fraco,73.33,78.68,77.69,78.02,316201974.43,False,0.0,False,0.0,False,0.0,True,0.85,False,0.0,True,False,0.92,77.03,81.894994,20.369446,15.38284,1081
HRDF11,HRDF11,ETF,HRDF11,4.7,C,1.0,Fraco,,4.17,4.11,3.88,,False,0.0,False,0.0,False,0.0,True,0.85,False,0.0,False,False,,5.78,0.0,5.7551017,999.0,1082
SCHW34,SCHW34,BDR,SCHW (BDR: SCHW34),4.62,C,5.0,Forte,92.15,93.74,95.62,95.44,500421781.24,False,0.0,False,0.0,True,0.85,False,0.0,False,0.0,False,False,0.54,100.76,19.09,18.32008,3.2701657,1083
S2RE34,S2RE34,BDR,ASR (BDR: S2RE34),4.6,C,4.0,Forte,310.54,330.82,325.69,325.43,32872833.68,False,0.0,False,0.0,False,0.0,True,0.55,False,0.0,False,False,1.59,363.72,17.817,15.503744,3.8353517,1084
INBR32,INTER CO INC,BDR,INTR (BDR: INBR32),4.6,C,3.0,OK,7.84,8.13,8.56,8.42,34684192.04,False,0.0,False,0.0,False,0.0,True,0.55,True,0.5,False,False,1.7,8.74,14.357000000000001,13.066667,1.6996039,1085
R1HI34,R1HI34,BDR,RHI (BDR: R1HI34),4.6,C,1.0,Fraco,26.17,25.11,26.68,28.59,32743930.27,False,0.0,False,0.0,False,0.0,True,0.85,True,0.7,False,False,0.39,30.24,10.1739995,20.13077,2.0384796,1086
D2TC34,D2TC34,BDR,DT (BDR: D2TC34),4.6,C,2.0,Fraco,38.21,36.86,41.43,43.5,170142439.17,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,True,False,0.77,39.39,6.961,63.68333,4.16367,1087
RYTT34,RYTT34,BDR,RTX (BDR: RYTT34),4.6,C,3.0,OK,176.74,194.58,185.77,178.31,843272341.87,False,0.0,False,0.0,False,0.0,True,0.55,False,0.0,False,False,0.75,205.36,11.571,33.221806,3.636102,1088
B2HI34,B2HI34,BDR,BILL (BDR: B2HI34),4.6,C,2.0,Fraco,37.07,39.61,46.45,46.44,61632878.05,False,0.0,False,0.0,False,0.0,True,0.55,True,1.0,False,False,1.21,40.81,-0.636,999.0,0.9734513,1089
TCSA3,TECNISA S.A.,BR_STOCK,TCSA3,4.6,C,0.0,Fraco,1.3,1.37,1.35,1.42,83720.0,False,0.0,False,0.0,False,0.0,True,0.7,True,0.85,False,False,0.68,1.48,-29.548000000000002,999.0,0.34201524,1090
TRIS3,TRISUL S.A.,BR_STOCK,TRIS3,4.6,C,3.0,OK,4.78,5.98,5.93,5.55,2094118.09,False,0.0,False,0.0,False,0.0,True,0.55,False,0.0,False,False,1.07,5.99,14.368,4.385321,0.7700983,1091
SOLH11,SOLH11,ETF,SOLH11,4.6,C,0.0,Fraco,12.21,12.33,18.88,21.66,1235456.64,False,0.0,False,0.0,False,0.0,True,0.55,True,0.75,True,False,2.1,12.62,0.0,999.0,999.0,1092
P1DD34,P1DD34,BDR,PDD (BDR: P1DD34),4.6,C,4.0,Forte,102.31,100.97,112.45,114.81,998702622.02,False,0.0,False,0.0,False,0.0,True,0.7,True,0.85,False,False,1.85,108.23,26.928,10.580145,2.3599682,1093
T1RI34,T1RI34,BDR,TRIP (BDR: T1RI34),4.5,C,0.0,Fraco,11.18,10.53,13.09,14.19,37550669.51,False,0.0,False,0.0,False,0.0,True,0.85,True,0.65,False,False,1.37,11.85,5.0380003,36.064518,1.9840283,1094
FIIB11,FIIB11,ETF,FIIB11,4.5,C,0.0,Fraco,460.05,458.18,464.24,467.47,280170.44,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.75,472.0,0.0,999.0,999.0,1095
D2OC34,D2OC34,BDR,DOCS (BDR: D2OC34),4.5,C,3.0,OK,25.69,24.25,40.57,47.03,50912982.55,False,0.0,False,0.0,False,0.0,False,0.0,True,0.75,True,False,0.69,25.85,23.815,21.588234,4.8526635,1096
U2ST34,U2ST34,BDR,U (BDR: U2ST34),4.5,C,2.0,Fraco,27.28,22.17,32.81,34.36,348294189.73,False,0.0,False,0.0,False,0.0,False,0.0,True,0.75,True,False,1.43,28.25,-11.598,999.0,3.6475465,1097
ESPA3,MPM CORPÓREOS S.A.,BR_STOCK,ESPA3,4.5,C,3.0,OK,1.02,1.14,1.06,1.06,3005633.94,False,0.0,False,0.0,False,0.0,True,1.0,False,0.0,False,False,3.29,1.27,1.1510001,25.5,0.42624322,1098
RCFA11,RCFA11,ETF,RCFA11,4.5,C,0.0,Fraco,,0.92,0.84,0.81,,False,0.0,False,0.0,False,0.0,False,0.0,True,0.75,False,False,,0.94,0.0,999.0,999.0,1099
T1AM34,T1AM34,BDR,TEAM (BDR: T1AM34),4.5,C,1.0,Fraco,88.8,72.55,118.83,132.91,888350168.93,False,0.0,False,0.0,False,0.0,True,0.85,True,0.65,False,False,1.06,96.32,-19.288999,999.0,14.81976,1100
CXTL11,CXTL11,ETF,CXTL11,4.5,C,0.0,Fraco,,340.52,323.93,307.4,,False,0.0,False,0.0,False,0.0,False,0.0,True,0.75,False,False,,354.64,-9.611,999.0,0.70275074,1101
ALUG11,ALUG11,ETF,ALUG11,4.5,C,0.0,Fraco,40.6,40.45,40.72,40.92,244777.39,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.79,41.7,0.0,999.0,999.0,1102
CRPG6,TRONOX PIGMENTOS DO BRASIL S.A.,BR_STOCK,CRPG6,4.5,C,2.0,Fraco,,18.37,17.86,17.4,,False,0.0,False,0.0,False,0.0,True,0.7,True,0.55,False,False,,18.19,-11.446000000000002,999.0,0.91066426,1103
A1IV34,A1IV34,BDR,AIV (BDR: A1IV34),4.5,C,0.0,Fraco,4.24,4.18,4.25,4.25,3594391.97,False,0.0,False,0.0,False,0.0,False,0.0,True,0.75,True,False,0.7,4.3,9.6499994,22.315788,1.6421378,1104
HSRE11,HSRE11,ETF,HSRE11,4.5,C,1.0,Fraco,84.96,94.36,97.6,96.47,357511.68,False,0.0,False,0.0,False,0.0,True,0.85,True,0.65,False,False,0.01,95.13,0.0,15.880374,999.0,1105
PSKY34,PSKY34,BDR,PSKY (BDR: PSKY34),4.5,C,1.0,Fraco,10.91,10.55,12.84,13.36,87072817.88,False,0.0,False,0.0,False,0.0,True,0.7,True,0.8,False,False,0.82,11.97,-0.76800003,363.66666,1.048736,1106
M1KT34,M1KT34,BDR,MKTX (BDR: M1KT34),4.5,C,4.0,Forte,148.84,171.8,170.96,175.19,81836546.35,False,0.0,False,0.0,False,0.0,True,0.7,True,0.8,False,False,1.15,178.08,19.389,22.415663,4.647909,1107
CGRA4,GRAZZIOTIN S.A.,BR_STOCK,CGRA4,4.5,C,3.0,OK,25.56,26.54,26.07,25.16,150804.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.83,26.94,9.159,6.3582087,0.68530977,1108
T2YL34,T2YL34,BDR,TYL (BDR: T2YL34),4.42,C,3.0,OK,320.65,342.6,410.48,447.54,119393704.58,False,0.0,False,0.0,True,0.85,False,0.0,True,0.9,False,False,0.69,366.63,8.930001,44.288673,3.7341328,1109
MBRF3,MBRF3,BR_STOCK,MBRF3,4.4,C,1.0,Fraco,17.79,19.06,18.96,20.0,60388158.11,False,0.0,False,0.0,False,0.0,True,0.55,True,0.9,False,False,0.62,22.45,4.453,49.416668,2.2140636,1110
P2IN34,P2IN34,BDR,PINS (BDR: P2IN34),4.4,C,2.0,Fraco,21.16,19.07,24.03,27.1,676649819.92,False,0.0,False,0.0,False,0.0,True,0.55,True,0.9,False,False,1.68,24.71,8.870000000000001,44.083336,2.9631705,1111
BITC11,BITC11,ETF,BITC11,4.4,C,0.0,Fraco,66.03,60.61,75.67,76.42,164480.73,False,0.0,False,0.0,False,0.0,True,0.7,False,0.0,True,True,2.0,65.94,0.0,999.0,999.0,1112
SUZB3,SUZANO S.A.,BR_STOCK,SUZB3,4.4,C,2.0,Fraco,43.01,50.79,49.89,50.14,186530061.72,False,0.0,False,0.0,False,0.0,True,0.7,True,0.75,False,False,0.61,50.98,26.295,4.680087,1.2132922,1113
BIZD11,BIZD11,ETF,BIZD11,4.4,C,0.0,Fraco,74.04,73.43,80.16,83.42,57529.08,False,0.0,False,0.0,False,0.0,True,0.7,False,0.0,True,False,0.12,75.69,0.0,999.0,999.0,1114
URPR11,URPR11,ETF,URPR11,4.4,C,1.0,Fraco,29.29,34.51,34.67,34.52,535831.28,False,0.0,False,0.0,False,0.0,True,0.7,True,0.75,False,False,0.49,34.34,0.0,4.6939106,999.0,1115
HAPV3,HAPVIDA PARTICIPACOES E INVESTIMENTOS SA,BR_STOCK,HAPV3,4.4,C,2.0,Fraco,11.91,10.78,17.51,22.38,66969929.14,False,0.0,False,0.0,False,0.0,True,0.7,True,0.75,False,False,0.49,14.2,-0.29300001999999997,999.0,0.117184035,1116
CEEB5,CIA ELETRICIDADE EST. DA BAHIA - COELBA,BR_STOCK,CEEB5,4.4,C,3.0,OK,,41.04,37.74,36.46,,False,0.0,False,0.0,False,0.0,True,0.7,False,0.0,False,False,,43.6,25.589000000000002,1.860862,1.4560999,1117
NVHO11,NVHO11,ETF,NVHO11,4.4,C,0.0,Fraco,,11.84,11.7,11.61,,False,0.0,False,0.0,False,0.0,True,0.7,False,0.0,False,False,,12.87,0.0,999.0,999.0,1118
SHOP11,SHOP11,ETF,SHOP11,4.4,C,0.0,Fraco,,45.56,43.56,39.88,,False,0.0,False,0.0,False,0.0,True,0.7,False,0.0,False,False,,52.61,0.0,999.0,999.0,1119
SPG211,SPG211,ETF,SPG211,4.4,C,1.0,Fraco,,11.23,10.83,10.59,,False,0.0,False,0.0,False,0.0,True,0.7,False,0.0,False,False,,11.94,0.0,4.145833,999.0,1120
XRAY34,XRAY34,BDR,XRAY (BDR: XRAY34),4.3,C,1.0,Fraco,11.14,12.07,11.99,12.41,88652590.61,False,0.0,False,0.0,False,0.0,True,0.7,True,0.7,False,False,1.9,13.01,-36.43,999.0,1.6607037,1121
C1PR34,C1PR34,BDR,CPRT (BDR: C1PR34),4.3,C,2.0,Fraco,33.39,34.16,38.52,40.64,187104768.21,False,0.0,False,0.0,False,0.0,True,0.4,True,0.75,True,False,0.88,34.52,17.129,21.0,3.2857707,1122
BRKM3,BRASKEM S.A.,BR_STOCK,BRKM3,4.3,C,0.0,Fraco,7.82,8.64,8.26,8.5,178296.0,False,0.0,False,0.0,False,0.0,True,0.85,True,0.55,False,False,0.43,8.66,0.0,999.0,-0.3859632,1123
C2OU34,C2OU34,BDR,COUR (BDR: C2OU34),4.3,C,2.0,Fraco,6.03,6.03,7.25,8.32,26048786.86,False,0.0,False,0.0,False,0.0,True,0.7,True,0.7,False,False,0.61,6.68,-10.255,999.0,1.610147,1124
HOND34,HOND34,BDR,HMC (BDR: HOND34),4.2,C,1.0,Fraco,24.71,25.41,28.79,29.91,31853066.78,False,0.0,False,0.0,False,0.0,True,0.7,True,0.4,True,False,0.87,25.41,4.2969998,10.338911,0.40433848,1125
BEEM39,ISHARES MSCI EMERGING MARKETS ETF,BDR,BEEM (BDR: BEEM39),4.2,C,2.0,Fraco,1.88,1.59,1.9,2.07,708466.72,False,0.0,False,0.0,False,0.0,True,0.7,True,0.65,False,False,0.28,2.03,-81.663,999.0,1.447267,1126
VLID3,VALID SOLUÇÕES S.A.,BR_STOCK,VLID3,4.2,C,4.0,Forte,19.4,20.45,20.71,20.52,9335279.82,False,0.0,False,0.0,False,0.0,True,0.55,True,0.8,False,False,1.85,21.15,15.168001,5.8433733,0.891749,1127
F2VR34,F2VR34,BDR,FVRR (BDR: F2VR34),4.2,C,3.0,OK,11.26,10.67,16.57,18.35,6823886.68,False,0.0,False,0.0,False,0.0,True,0.7,True,0.65,False,False,0.54,13.23,7.194000000000001,14.623377,0.9628047,1128
KEPL3,KEPLER WEBER S.A.,BR_STOCK,KEPL3,4.2,C,4.0,Forte,7.87,8.29,8.81,8.4,6863426.9,False,0.0,False,0.0,False,0.0,True,0.85,False,0.0,False,False,0.8,8.49,20.629998999999998,8.744445,1.7618088,1129
XRXB34,XRXB34,BDR,XRX (BDR: XRXB34),4.2,C,1.0,Fraco,2.62,1.63,2.3,2.73,15710266.01,False,0.0,False,0.0,False,0.0,True,0.85,False,0.0,False,False,0.43,3.17,-115.359,999.0,0.7554786,1130
W2YF34,W2YF34,BDR,W (BDR: W2YF34),4.2,C,1.0,Fraco,66.0,74.6,90.06,87.08,285692946.0,False,0.0,False,0.0,False,0.0,True,0.85,False,0.0,False,False,0.92,86.49,0.0,999.0,-3.0922039,1131
QUBT34,QUBT34,BDR,QUBT (BDR: QUBT34),4.2,C,2.0,Fraco,10.46,8.03,11.21,12.56,182709266.17,False,0.0,False,0.0,False,0.0,False,0.0,True,0.6,True,False,1.46,10.17,-2.19,999.0,1.4670407,1132
HBSA3,HIDROVIAS DO BRASIL S.A.,BR_STOCK,HBSA3,4.2,C,1.0,Fraco,3.35,3.85,3.85,3.78,11146119.68,False,0.0,False,0.0,False,0.0,True,0.85,False,0.0,False,False,1.11,4.14,3.765,335.0,2.1082442,1133
R1EL34,R1EL34,BDR,RELX (BDR: R1EL34),4.2,C,3.0,OK,35.75,34.65,38.41,40.88,87557791.75,False,0.0,False,0.0,False,0.0,True,0.7,True,0.65,False,False,0.94,37.78,70.512,23.519737,81.52756,1134
PMAM3,PARANAPANEMA S.A.,BR_STOCK,PMAM3,4.2,C,0.0,Fraco,0.59,0.56,0.77,0.96,659324.97,False,0.0,False,0.0,False,0.0,True,0.55,True,0.8,False,False,0.48,0.66,0.0,999.0,-0.009427028,1135
C1CO34,C1CO34,BDR,COR (BDR: C1CO34),4.1,C,3.0,OK,252.74,328.42,339.15,327.5,1985435760.45,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,5.3,327.99,133.467,30.377405,25.763506,1136
V2RN34,V2RN34,BDR,VRNS (BDR: V2RN34),4.1,C,1.0,Fraco,27.61,23.77,32.98,38.92,78018462.24,False,0.0,False,0.0,False,0.0,True,0.55,True,0.75,False,False,0.79,29.72,-31.755,999.0,5.4211664,1137
VISA34,VISA34,BDR,V (BDR: VISA34),4.1,C,4.0,Forte,318.8,311.3,327.77,331.49,2482657136.54,False,0.0,False,0.0,False,0.0,True,0.55,True,0.75,False,False,0.96,341.98,60.349,27.818499,15.912947,1138
C2OI34,C2OI34,BDR,COIN (BDR: C2OI34),4.1,C,1.0,Fraco,197.96,189.64,238.71,260.88,1526805945.82,False,0.0,False,0.0,False,0.0,True,0.7,True,0.6,False,False,0.86,216.05,10.055,44.485397,3.5841544,1139
OURO11,OURO11,ETF,OURO11,4.0,C,0.0,Fraco,103.6,105.93,106.55,,378554.39,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.7,107.44,0.0,999.0,999.0,1140
Z1TA34,Z1TA34,BDR,ZETA (BDR: Z1TA34),4.0,C,2.0,Fraco,17.23,17.23,18.34,18.45,164858513.69,False,0.0,False,0.0,False,0.0,False,0.0,True,0.75,False,False,0.99,19.88,-2.9749999,999.0,5.243457,1141
U1HS34,U1HS34,BDR,UHS (BDR: U1HS34),4.0,C,5.0,Forte,168.49,184.97,207.11,200.25,186705796.97,False,0.0,False,0.0,False,0.0,True,0.7,True,0.55,False,False,1.04,189.45,21.369,7.0350733,1.378433,1142
DEFT31,DEFI TECHNOLOGIES INC,BDR,DEFT (BDR: DEFT31),4.0,C,3.0,OK,0.78,0.71,1.09,1.43,3355450.92,False,0.0,False,0.0,False,0.0,True,0.7,True,0.55,False,False,1.11,0.86,73.985,4.6117644,2.0686014,1143
F1MC34,F1MC34,BDR,FMC (BDR: F1MC34),4.0,C,0.0,Fraco,14.79,15.4,16.82,21.84,28235943.89,False,0.0,False,0.0,False,0.0,True,0.85,True,0.9,False,False,0.57,18.29,-78.36799599999999,999.0,0.8919848,1144
I1SR34,I1SR34,BDR,ISRG (BDR: I1SR34),4.0,C,3.0,OK,451.73,472.29,509.79,499.18,890701811.27,False,0.0,False,0.0,False,0.0,True,0.7,True,0.55,False,False,0.82,491.15,17.232999,54.954987,9.16158,1145
I1CE34,I1CE34,BDR,ICE (BDR: I1CE34),4.0,C,3.0,OK,153.4,159.96,159.27,163.55,313827088.11,False,0.0,False,0.0,False,0.0,True,0.55,True,0.7,False,False,0.6,168.2,13.852999999999998,22.361515,3.008079,1146
PTBL3,PBG S/A,BR_STOCK,PTBL3,4.0,C,1.0,Fraco,2.24,2.8,3.26,3.43,373632.0,False,0.0,False,0.0,False,0.0,True,1.0,True,0.75,False,False,0.37,2.71,-146.734,999.0,11.914894,1147
N1DA34,N1DA34,BDR,NDAQ (BDR: N1DA34),4.0,C,4.0,Forte,89.2,87.04,89.22,90.09,352497782.74,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.03,93.05,16.2,26.86747,4.1864176,1148
NIKE34,NIKE34,BDR,NKE (BDR: NIKE34),4.0,C,3.0,OK,43.88,50.11,59.47,62.98,841561508.13,False,0.0,False,0.0,False,0.0,True,0.85,True,0.9,False,False,1.08,46.97,16.016,28.868422,4.6092434,1149
MELK3,MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,BR_STOCK,MELK3,3.9,C,2.0,Fraco,3.34,3.51,3.55,3.47,2312949.94,False,0.0,False,0.0,False,0.0,True,0.7,False,0.0,False,False,1.36,3.59,11.613,6.301887,0.6449121,1150
L1EN34,L1EN34,BDR,LEN (BDR: L1EN34),3.9,C,2.0,Fraco,90.54,93.63,109.58,113.63,317157639.45,False,0.0,False,0.0,False,0.0,True,0.85,True,0.85,False,False,1.59,97.42,8.076,13.027339,1.0192158,1151
T1DG34,T1DG34,BDR,TDG (BDR: T1DG34),3.9,C,2.0,Fraco,1233.37,1215.74,1292.18,1304.3,488985568.37,False,0.0,False,0.0,False,0.0,True,0.7,True,0.5,False,False,0.9,1303.06,0.0,39.670956,-7.5037565,1152
BSLI3,BRB BCO DE BRASILIA S.A.,BR_STOCK,BSLI3,3.9,C,4.0,Forte,3.92,4.27,6.31,6.89,136024.0,False,0.0,False,0.0,False,0.0,True,0.85,True,0.85,False,False,0.64,4.35,25.134,1.9405941,0.4782821,1153
