ticker,name,category,display,technical_score,technical_tier,technical_score_weekly,technical_tier_weekly,fundamental_score,fundamental_tag,price,sma50,sma150,sma200,volume_financeiro,vcp,vcp_conf,wedge,wedge_conf,cup_handle,cup_handle_conf,double_bottom,double_bottom_conf,inverse_hs,inverse_hs_conf,pre_breakout,breakout,breakout_vol_ratio,breakout_resistance,vcp_weekly,wedge_weekly,cup_handle_weekly,double_bottom_weekly,inverse_hs_weekly,pre_breakout_weekly,breakout_weekly,roe,pl,pvp,rank
H1LT34,H1LT34,BDR,HLT (BDR: H1LT34),11.8,A,0.5,C,2.0,Fraco,320.3,312.55,293.69,287.47,331787867.16,False,0.0,False,0.0,True,0.8,True,0.5,True,0.4,False,False,0.52,344.75,False,False,False,False,False,False,False,0.0,48.826218,-12.384966,92
A1MD34,A1MD34,BDR,AMD (BDR: A1MD34),11.8,A,0.5,C,3.0,OK,408.46,249.48,232.58,215.87,17944561149.62,False,0.0,False,0.0,False,0.0,True,0.65,True,0.75,False,False,0.82,430.6,False,False,False,False,False,False,False,8.062999999999999,136.60869,10.568175,93
C1BO34,C1BO34,BDR,CBOE (BDR: C1BO34),11.8,A,3.6,C,4.0,Forte,338.65,298.21,270.46,263.16,345590625.52,False,0.0,False,0.0,False,0.0,True,0.65,False,0.0,True,False,1.12,346.48,False,False,False,False,True,True,False,25.14,28.969206,6.897008,94
G1LW34,G1LW34,BDR,GLW (BDR: G1LW34),11.8,A,0.5,C,4.0,Forte,182.4,150.69,113.49,102.34,3634000313.6,False,0.0,False,0.0,False,0.0,True,0.65,False,0.0,False,False,1.47,195.81,False,False,False,False,False,False,False,16.74,87.27273,13.239456,95
M1PC34,M1PC34,BDR,MPC (BDR: M1PC34),11.7,A,0.5,C,3.0,OK,242.26,230.49,200.16,193.63,551988428.44,False,0.0,False,0.0,False,0.0,True,0.65,True,0.7,False,False,1.04,261.61,False,False,False,False,False,False,False,27.458,15.94865,4.1276493,96
E1XR34,E1XR34,BDR,EXR (BDR: E1XR34),11.6,A,2.2,C,2.0,Fraco,143.27,139.6,137.13,137.18,180790126.07,False,0.0,False,0.0,True,1.0,True,0.8,False,0.0,True,False,0.88,147.25,False,False,False,False,True,False,False,6.83,32.268017,2.269516,97
J2BL34,J2BL34,BDR,JBL (BDR: J2BL34),11.6,A,2.0,C,3.0,OK,349.6,289.91,247.13,239.44,501610283.96,False,0.0,False,0.0,False,0.0,True,0.8,True,0.5,False,False,1.06,372.37,False,False,False,False,True,False,False,59.696996,47.17949,27.525393,98
A1DM34,A1DM34,BDR,ADM (BDR: A1DM34),11.6,A,0.5,C,3.0,OK,77.53,70.93,64.63,63.12,291009625.72,False,0.0,False,0.0,False,0.0,True,0.5,True,0.8,False,False,0.81,81.75,False,False,False,False,False,False,False,4.7659997,34.611607,1.6387309,99
B1KR34,B1KR34,BDR,BKR (BDR: B1KR34),11.6,A,2.3,C,4.0,Forte,63.53,62.13,54.18,51.88,724933319.53,False,0.0,False,0.0,False,0.0,True,0.65,True,0.65,False,False,1.23,70.18,False,False,False,False,True,False,False,17.183999999999997,20.297123,3.2622983,100
UBSG34,UBSG34,BDR,UBS (BDR: UBSG34),11.6,A,2.3,C,3.0,OK,44.41,39.71,40.76,40.29,91525057.2,False,0.0,False,0.0,False,0.0,True,0.8,True,0.75,True,False,0.77,45.54,False,False,False,False,True,False,False,10.16,15.9175625,1.5219849,101
SIMN34,SIMN34,BDR,SPG (BDR: SIMN34),11.5,A,2.0,C,4.0,Forte,201.4,195.25,186.3,182.28,172470697.37,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.77,208.28,False,False,False,False,False,True,False,104.10900000000001,14.203102,12.674638,102
M1TT34,M1TT34,BDR,MAR (BDR: M1TT34),11.5,A,0.5,C,2.0,Fraco,352.05,342.52,315.23,302.51,424605730.03,False,0.0,False,0.0,True,1.0,False,0.0,False,0.0,False,False,0.86,380.0,False,False,False,False,False,False,False,0.0,36.863873,-24.820219,103
VLYB34,VLYB34,BDR,VLY (BDR: VLYB34),11.5,A,2.5,C,3.0,OK,13.4,12.7,11.91,11.4,56305150.2,False,0.0,False,0.0,True,1.0,False,0.0,False,0.0,False,False,0.65,14.12,False,False,False,False,True,False,False,8.556999999999999,12.072072,1.0007467,104
HALI34,HALI34,BDR,HAL (BDR: HALI34),11.5,A,0.5,C,2.0,Fraco,39.12,37.78,31.82,29.36,493145493.82,False,0.0,False,0.0,False,0.0,True,0.65,True,0.6,False,False,1.1,42.46,False,False,False,False,False,False,False,14.626999,21.61326,3.037503,105
H1SB34,H1SB34,BDR,HSBC (BDR: H1SB34),11.5,A,3.1,C,3.0,OK,88.97,85.98,78.35,74.67,156104806.8,False,0.0,False,0.0,False,0.0,True,0.5,False,0.0,True,False,0.98,92.98,False,False,False,False,True,True,False,11.611,14.705785,6.8729243,106
CSXC34,CSXC34,BDR,CSX (BDR: CSXC34),11.5,A,4.8,C,3.0,OK,44.46,42.04,38.41,37.29,584159349.99,False,0.0,False,0.0,False,0.0,True,0.5,False,0.0,True,False,1.03,46.55,False,False,False,True,True,True,False,23.684,27.276073,6.084576,107
ARGT39,GLOBAL X MSCI ARGENTINA ETF,BDR,ARGT (BDR: ARGT39),11.43,A,3.3,C,1.0,Fraco,92.52,90.45,89.22,86.46,9394850.54,False,0.0,False,0.0,True,0.85,True,0.65,False,0.0,True,False,0.3,95.8,False,False,False,True,True,False,False,0.0,15.463312,999.0,108
PEPB34,PEPB34,BDR,PEP (BDR: PEPB34),11.43,A,2.1,C,3.0,OK,156.29,156.79,150.76,148.28,681256358.98,False,0.0,False,0.0,True,0.65,False,0.0,True,0.65,True,False,0.82,160.03,False,False,False,True,False,False,False,43.879002,24.573898,9.99872,109
AVGO34,AVGO34,BDR,AVGO (BDR: AVGO34),11.4,A,0.5,C,4.0,Forte,412.56,356.47,350.86,341.77,8826330453.45,False,0.0,False,0.0,False,0.0,True,0.8,True,0.9,False,False,1.12,437.68,False,False,False,False,False,False,False,33.370999,80.108734,24.462496,110
CVSH34,CVSH34,BDR,CVS (BDR: CVSH34),11.4,A,2.0,C,2.0,Fraco,87.36,76.65,77.12,74.85,811398549.99,False,0.0,False,0.0,False,0.0,True,0.65,True,0.8,True,False,1.17,88.63,False,False,False,False,False,True,False,3.7520003,38.315792,1.4762492,111
E1TN34,E1TN34,BDR,ETN (BDR: E1TN34),11.35,A,0.5,C,2.0,Fraco,399.15,382.27,362.34,362.12,1390928361.63,False,0.0,False,0.0,True,0.7,False,0.0,True,0.8,False,False,1.11,435.43,False,False,False,False,False,False,False,20.844999,38.979492,7.857129,112
VLOE34,VLOE34,BDR,VLO (BDR: VLOE34),11.3,A,2.1,C,4.0,Forte,236.35,235.95,195.79,183.92,888905518.81,False,0.0,False,0.0,False,0.0,True,0.5,True,0.65,False,False,1.31,255.51,False,False,False,False,True,False,False,15.85,17.277046,2.9780507,113
T1EC34,T1EC34,BDR,FTI (BDR: T1EC34),11.3,A,2.0,C,4.0,Forte,71.03,69.86,54.84,50.46,281848668.85,False,0.0,False,0.0,False,0.0,True,0.5,True,0.65,False,False,0.88,77.78,False,False,False,False,True,False,False,33.407003,27.21456,8.460988,114
W2ST34,W2ST34,BDR,WST (BDR: W2ST34),11.3,A,4.8,C,4.0,Forte,322.01,263.18,264.51,260.74,404911486.78,False,0.0,False,0.0,False,0.0,True,0.65,True,0.75,True,False,1.14,320.09,False,False,False,True,True,True,False,19.131,43.107098,7.6345487,115
KMIC34,KMIC34,BDR,KMI (BDR: KMIC34),11.3,A,0.5,C,3.0,OK,31.52,32.53,29.17,28.48,383896206.54,False,0.0,False,0.0,False,0.0,False,0.0,True,0.9,True,False,0.95,33.46,False,False,False,False,False,False,False,10.597,21.154362,2.2387953,116
AMZO34,AMZO34,BDR,AMZN (BDR: AMZO34),11.3,A,3.8,C,4.0,Forte,271.17,229.94,228.75,228.3,9217516186.93,False,0.0,False,0.0,False,0.0,False,0.0,True,0.9,True,False,0.63,278.56,False,False,False,False,True,True,False,24.285,32.436607,6.5989347,117
CSCO34,CSCO34,BDR,CSCO (BDR: CSCO34),11.3,A,3.3,C,4.0,Forte,92.16,82.64,77.52,74.88,1570544610.25,False,0.0,False,0.0,False,0.0,False,0.0,True,0.4,True,False,0.96,94.72,False,False,False,True,False,True,False,23.754998999999998,33.15108,7.6259828,118
AAPL34,AAPL34,BDR,AAPL (BDR: AAPL34),11.2,A,2.0,C,4.0,Forte,287.44,262.4,264.98,256.35,11615557138.9,False,0.0,False,0.0,False,0.0,True,0.65,True,0.7,True,False,0.79,288.03,False,False,False,False,False,True,False,141.47099,34.841213,47.92264,119
N1BI34,N1BI34,BDR,NBIX (BDR: N1BI34),11.2,A,2.0,C,4.0,Forte,149.59,131.19,137.78,137.5,267441483.15,False,0.0,False,0.0,False,0.0,True,0.65,True,0.7,True,False,1.43,148.98,False,False,False,False,False,True,False,22.5,23.049307,4.6029105,120
COLG34,COLG34,BDR,CL (BDR: COLG34),11.15,A,1.8,C,2.0,Fraco,87.36,86.83,83.13,82.9,435899758.25,False,0.0,False,0.0,True,0.7,True,0.5,True,0.7,True,False,0.87,89.34,False,False,False,True,False,False,False,363.57698,33.860466,1303.8806,121
W1EL34,W1EL34,BDR,WELL (BDR: W1EL34),11.12,A,2.0,C,3.0,OK,212.95,206.65,194.57,187.4,395748403.83,False,0.0,False,0.0,True,0.65,False,0.0,False,0.0,True,False,0.64,219.59,False,False,False,False,False,True,False,3.665,102.37981,3.5205913,122
CPRL34,CPRL34,BDR,CP (BDR: CPRL34),11.12,A,5.07,C,1.0,Fraco,85.22,82.47,77.29,76.68,305521203.74,False,0.0,False,0.0,True,0.65,False,0.0,False,0.0,True,False,1.07,88.08,True,False,False,False,True,True,False,8.428001,25.902737,2.230685,123
JPMC34,JPMC34,BDR,JPM (BDR: JPMC34),11.1,A,0.5,C,4.0,Forte,306.27,299.35,304.99,302.71,1680842776.87,False,0.0,False,0.0,False,0.0,True,0.65,True,0.65,True,False,0.75,320.24,False,False,False,False,False,False,False,16.465001,14.668103,2.3856704,124
A1PD34,A1PD34,BDR,APD (BDR: A1PD34),11.1,A,4.0,C,1.0,Fraco,294.99,289.48,267.98,271.65,243710110.29,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,True,False,0.79,307.29,False,False,False,False,True,True,False,12.353,31.0843,4.1973534,125
K1IM34,K1IM34,BDR,KIM (BDR: K1IM34),11.1,A,3.6,C,3.0,OK,23.53,23.18,21.49,21.41,65834565.39,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,True,False,0.59,24.31,False,False,False,True,False,True,False,5.8579996,27.045979,1.5263363,126
R1FC34,R1FC34,BDR,RF (BDR: R1FC34),11.05,A,0.5,C,3.0,OK,27.95,27.07,26.65,26.41,319576703.17,False,0.0,False,0.0,True,0.7,True,0.65,False,0.0,True,False,1.73,28.73,False,False,False,False,False,False,False,11.895,11.59751,1.371039,127
V1TA34,V1TA34,BDR,VTR (BDR: V1TA34),11.0,A,3.5,C,3.0,OK,86.55,84.69,79.12,76.04,276893539.36,False,0.0,False,0.0,False,0.0,False,0.0,True,0.75,True,False,0.55,88.5,False,False,False,False,True,True,False,2.1399999999999997,157.36363,3.205437,128
QTOP39,ISHARES NASDAQ TOP 30 STOCKS ETF,BDR,QTOP (BDR: QTOP39),11.0,A,2.0,C,0.0,Fraco,36.73,32.27,31.99,31.46,12073738.53,False,0.0,False,0.0,False,0.0,False,0.0,True,0.75,True,False,2.2,36.81,False,False,False,False,False,True,False,0.0,35.977226,999.0,129
R1EG34,R1EG34,BDR,REG (BDR: R1EG34),11.0,A,3.6,C,3.0,OK,77.86,77.83,72.65,71.93,173017690.4,False,0.0,False,0.0,False,0.0,False,0.0,True,0.75,True,False,1.37,81.66,False,False,False,False,True,True,False,8.003,26.756014,2.141364,130
COCA34,COCA34,BDR,KO (BDR: COCA34),11.0,A,3.6,C,3.0,OK,78.43,76.9,72.88,71.42,1240358062.89,False,0.0,False,0.0,False,0.0,False,0.0,True,0.75,True,False,1.02,80.32,False,False,False,False,True,True,False,43.372001999999995,24.66352,10.034545,131
BCAT39,GLOBAL X S&P 500 CATHOLIC VALUES ETF,BDR,BCAT (BDR: BCAT39),11.0,A,2.0,C,1.0,Fraco,15.45,14.6,13.81,13.59,9144484.09,False,0.0,False,0.0,False,0.0,False,0.0,True,0.75,True,False,0.93,15.63,False,False,False,False,False,True,False,0.0,7.287736,999.0,132
BONY34,BONY34,BDR,BK (BDR: BONY34),10.93,A,0.5,C,3.0,OK,130.69,123.91,116.86,113.36,350006645.9,False,0.0,False,0.0,True,0.65,True,0.65,False,0.0,False,False,0.77,138.6,False,False,False,False,False,False,False,13.472000000000001,16.21464,2.2737396,133
EBAY34,EBAY34,BDR,EBAY (BDR: EBAY34),10.9,A,3.6,C,3.0,OK,106.42,96.1,90.16,90.38,604369598.76,False,0.0,False,0.0,False,0.0,False,0.0,True,0.7,True,False,0.63,111.38,False,False,False,False,True,True,False,42.875,24.577368,10.354155,134
A1TT34,A1TT34,BDR,ALL (BDR: A1TT34),10.9,A,3.3,C,5.0,Forte,213.67,211.25,205.47,204.48,606284560.07,False,0.0,False,0.0,False,0.0,False,0.0,True,0.7,True,False,1.92,222.23,False,False,False,False,True,True,False,45.221000000000004,4.7272124,1.8620155,135
F1AN34,F1AN34,BDR,FANG (BDR: F1AN34),10.9,A,1.6,C,2.0,Fraco,190.45,189.9,163.87,158.06,488605752.02,False,0.0,False,0.0,False,0.0,True,0.8,True,0.9,False,False,0.95,214.51,False,False,False,False,True,False,False,0.47400002,194.33673,1.4689208,136
CNIC34,CNIC34,BDR,CNI (BDR: CNIC34),10.8,A,3.6,C,3.0,OK,110.84,107.54,100.97,99.06,121706417.06,False,0.0,False,0.0,False,0.0,True,0.65,False,0.0,True,False,0.66,115.8,False,False,False,True,False,True,False,21.846001,19.863798,4.2768426,137
M2PR34,M2PR34,BDR,MPWR (BDR: M2PR34),10.8,A,0.5,C,4.0,Forte,1575.96,1267.84,1096.7,1030.27,944821091.74,False,0.0,False,0.0,False,0.0,False,0.0,True,0.9,False,False,0.82,1662.0,False,False,False,False,False,False,False,19.573999999999998,112.24786,21.73678,138
Z2DV34,Z2DV34,BDR,ZD (BDR: Z2DV34),10.8,A,2.1,C,1.0,Fraco,43.31,42.91,37.45,37.09,34624786.94,False,0.0,False,0.0,False,0.0,True,0.65,True,1.0,False,False,1.64,48.96,False,False,False,True,False,False,False,2.657,37.660873,0.94782686,139
E1RI34,E1RI34,BDR,ERIC (BDR: E1RI34),10.8,A,3.0,C,3.0,OK,11.76,11.46,10.29,9.6,78221300.48,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,True,False,0.92,12.19,False,False,False,False,True,True,False,27.006999999999998,14.518518,0.38192979,140
R1KU34,R1KU34,BDR,ROKU (BDR: R1KU34),10.8,A,3.5,C,2.0,Fraco,126.67,103.96,101.59,99.52,259899982.2,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,True,False,0.61,128.53,False,False,False,False,True,True,False,7.754999999999999,94.52985,6.9987288,141
N2LY34,N2LY34,BDR,NLY (BDR: N2LY34),10.8,A,1.8,C,4.0,Forte,22.38,21.85,21.41,20.84,100585339.63,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,True,False,0.9,23.01,False,False,False,False,True,False,False,15.042,7.2193546,1.1293904,142
P1KG34,P1KG34,BDR,PKG (BDR: P1KG34),10.8,A,0.5,C,2.0,Fraco,223.43,214.95,211.54,209.67,82095329.07,False,0.0,False,0.0,False,0.0,True,0.65,False,0.0,True,False,0.34,231.27,False,False,False,False,False,False,False,0.0,27.14824,4.306005,143
M2RV34,M2RV34,BDR,MRVL (BDR: M2RV34),10.7,A,0.5,C,4.0,Forte,160.01,116.77,95.66,90.21,3728297196.03,False,0.0,False,0.0,False,0.0,False,0.0,True,0.85,False,False,0.95,175.8,False,False,False,False,False,False,False,19.253999,52.290848,9.475336,144
D1LR34,D1LR34,BDR,DLR (BDR: D1LR34),10.7,A,2.2,C,3.0,OK,194.78,186.43,170.87,169.91,483583614.23,False,0.0,False,0.0,False,0.0,True,0.5,True,0.85,False,False,1.04,208.14,False,False,False,False,True,False,False,5.688,51.665783,3.0022967,145
I1LM34,I1LM34,BDR,ILMN (BDR: I1LM34),10.7,A,0.5,C,4.0,Forte,138.71,127.38,125.36,118.89,171213645.17,False,0.0,False,0.0,False,0.0,True,0.8,True,0.55,True,False,0.75,143.01,False,False,False,False,False,False,False,33.822,25.220001,7.930818,146
D1OM34,D1OM34,BDR,D (BDR: D1OM34),10.7,A,1.8,C,2.0,Fraco,61.61,62.39,60.65,60.09,196540214.65,False,0.0,False,0.0,True,0.8,False,0.0,True,0.85,False,False,0.65,65.61,False,False,False,False,True,False,False,9.786999999999999,18.174042,1.9277825,147
M1NS34,M1NS34,BDR,MNST (BDR: M1NS34),10.65,A,2.3,C,4.0,Forte,75.97,76.01,75.31,72.27,447930294.79,False,0.0,False,0.0,True,0.5,True,0.5,True,0.7,True,False,1.44,78.37,False,False,False,False,True,False,False,26.815,39.159794,9.002252,148
C1RR34,C1RR34,BDR,CARR (BDR: C1RR34),10.62,A,3.5,C,2.0,Fraco,67.22,60.02,57.77,59.49,512686680.43,False,0.0,False,0.0,True,0.85,True,0.5,True,0.75,True,False,1.01,68.79,False,False,False,False,True,True,False,9.907,44.813335,4.154512,149
C1CJ34,C1CJ34,BDR,CCJ (BDR: C1CJ34),10.6,A,1.5,C,3.0,OK,118.71,115.02,104.82,98.22,334905717.81,False,0.0,False,0.0,False,0.0,True,0.8,True,0.75,False,False,0.89,131.21,False,False,False,False,True,False,False,9.5979996,108.90825,9.988283,150
B1PP34,B1PP34,BDR,BP (BDR: B1PP34),10.6,A,0.5,C,3.0,OK,43.81,44.51,38.29,36.98,416861845.08,False,0.0,False,0.0,False,0.0,True,0.5,True,0.8,False,False,0.94,47.88,False,False,False,False,False,False,False,5.842,35.330647,8.468155,151
E2NT34,E2NT34,BDR,ENTG (BDR: E2NT34),10.6,A,0.5,C,3.0,OK,147.66,129.66,108.63,102.54,396071528.68,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.71,159.04,False,False,False,False,False,False,False,6.788000499999999,85.3526,5.6735578,152
S1KM34,S1KM34,BDR,SKM (BDR: S1KM34),10.6,A,2.3,C,1.0,Fraco,36.3,32.88,26.07,25.06,70869686.41,False,0.0,False,0.0,False,0.0,True,0.8,False,0.0,False,False,1.03,40.49,False,False,False,False,True,False,False,3.0269999,52.608696,1.6502526,153
NOKI34,NOKI34,BDR,NOK (BDR: NOKI34),10.6,A,0.5,C,2.0,Fraco,12.35,9.46,7.46,6.69,1554575329.37,False,0.0,False,0.0,False,0.0,True,0.65,True,0.9,False,False,0.92,13.98,False,False,False,False,False,False,False,3.7249997,77.18751,2.8410602,154
A1ME34,A1ME34,BDR,AME (BDR: A1ME34),10.6,A,3.3,C,3.0,OK,234.73,225.86,211.82,204.96,195366714.36,False,0.0,False,0.0,False,0.0,False,0.0,True,0.55,True,False,0.53,243.18,False,False,False,False,True,True,False,14.626999,35.511345,4.927162,155
R2RX34,R2RX34,BDR,RRX (BDR: R2RX34),10.6,A,3.4,C,3.0,OK,206.26,200.6,170.68,164.42,714869089.6,False,0.0,False,0.0,False,0.0,True,0.65,True,0.9,False,False,3.14,236.35,False,False,False,True,True,False,False,4.279999999999999,48.992874,2.0010867,156
S1TT34,S1TT34,BDR,STT (BDR: S1TT34),10.5,A,3.2,C,1.0,Fraco,148.78,134.55,126.43,122.41,215963987.71,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.72,156.18,False,False,False,False,True,True,False,11.261000000000001,15.104568,1.7099576,157
U2NF34,U2NF34,BDR,UNFI (BDR: U2NF34),10.5,A,3.7,C,0.0,Fraco,50.09,44.31,39.47,36.74,31193196.97,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.16,52.68,False,False,False,False,True,True,False,-4.8469999999999995,999.0,1.9635437,158
S2UI34,S2UI34,BDR,SUI (BDR: S2UI34),10.5,A,2.1,C,2.0,Fraco,126.07,129.83,125.96,125.29,72947505.71,False,0.0,False,0.0,False,0.0,False,0.0,True,1.0,True,False,0.68,131.18,False,False,False,False,True,False,False,0.25099998,999.0,2.2380216,159
YUMR34,YUMR34,BDR,YUM (BDR: YUMR34),10.5,A,2.0,C,2.0,Fraco,157.25,159.03,153.47,151.37,185728761.25,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,0.59,164.16,False,False,False,False,True,False,False,0.0,25.403877,-5.9465284,160
M1SC34,M1SC34,BDR,MSCI (BDR: M1SC34),10.5,A,1.8,C,2.0,Fraco,588.37,562.62,562.33,561.17,290055816.93,False,0.0,False,0.0,False,0.0,True,0.5,True,0.75,False,False,0.85,621.29,False,False,False,True,False,False,False,0.0,33.58276,-15.461855,161
N1XP34,N1XP34,BDR,NXPI (BDR: N1XP34),10.5,A,3.5,C,3.0,OK,290.22,219.07,219.75,220.12,1437628574.09,False,0.0,False,0.0,False,0.0,False,0.0,True,1.0,True,False,1.05,303.91,False,False,False,False,True,True,False,25.812997999999997,27.719196,7.2974606,162
RSSL39,GLOBAL X RUSSELL 2000 ETF,BDR,RSSL (BDR: RSSL39),10.5,A,4.0,C,1.0,Fraco,110.35,102.19,99.55,97.19,216845.6,False,0.0,False,0.0,False,0.0,True,0.5,False,0.0,True,False,0.19,112.28,False,False,False,False,True,True,False,0.0,19.42377,999.0,163
DEEC34,DEEC34,BDR,DE (BDR: DEEC34),10.43,A,1.5,C,1.0,Fraco,580.54,584.55,525.95,515.16,361099930.11,False,0.0,False,0.0,True,0.85,False,0.0,True,0.9,False,False,0.63,619.24,False,False,False,False,True,False,False,19.566,32.70648,5.962267,164
K1LA34,K1LA34,BDR,KLAC (BDR: K1LA34),10.3,A,0.5,C,3.0,OK,1763.25,1610.31,1388.33,1275.35,2170280393.25,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,1.06,1939.36,False,False,False,False,False,False,False,94.975996,50.03547,42.30649,165
Z1OM34,Z1OM34,BDR,ZM (BDR: Z1OM34),10.3,A,4.0,C,5.0,Forte,108.36,84.08,85.22,83.6,477721099.97,False,0.0,False,0.0,False,0.0,False,0.0,True,0.4,True,False,0.86,109.5,False,False,False,False,True,True,False,20.275000000000002,17.533981,3.2649372,166
I1XC34,I1XC34,BDR,IX (BDR: I1XC34),10.3,A,2.1,C,3.0,OK,33.19,31.4,29.51,28.51,5777349.87,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,True,False,0.59,34.37,False,False,False,False,True,False,False,10.6850006,12.571969,1.2801011,167
N1EM34,N1EM34,BDR,NEM (BDR: N1EM34),10.2,A,0.5,C,5.0,Forte,113.49,112.5,104.38,96.46,900103018.84,False,0.0,False,0.0,False,0.0,True,0.65,True,0.7,False,False,1.04,121.92,False,False,False,False,False,False,False,25.832,14.719844,3.486636,168
T1RO34,T1RO34,BDR,TROW (BDR: T1RO34),10.2,A,2.0,C,5.0,Forte,103.59,93.58,98.13,99.13,211903903.69,False,0.0,False,0.0,False,0.0,True,0.65,True,0.7,True,False,0.89,106.93,False,False,False,False,False,True,False,18.688999,11.114807,2.084809,169
BOEI34,BOEI34,BDR,BA (BDR: BOEI34),10.2,A,3.4,C,2.0,Fraco,231.03,217.07,217.57,219.59,1942816971.86,False,0.0,False,0.0,False,0.0,True,0.8,True,0.55,True,False,1.6,236.45,False,False,False,True,True,False,False,169.947,91.31621,30.434725,170
BOTZ39,GLOBAL X ROBOTICS & ARTIFICIAL INTELLIGENCE ETF,BDR,BOTZ (BDR: BOTZ39),10.2,A,3.0,C,0.0,Fraco,39.83,36.12,36.57,35.92,45979754.11,False,0.0,False,0.0,False,0.0,False,0.0,True,0.85,True,False,1.04,39.9,False,False,False,False,True,True,False,0.0,39.658916,999.0,171
G1AM34,G1AM34,BDR,GLPI (BDR: G1AM34),10.12,A,2.0,C,4.0,Forte,47.92,46.94,44.81,44.82,59282409.33,False,0.0,False,0.0,True,0.65,False,0.0,False,0.0,True,False,0.63,48.61,False,False,False,False,False,True,False,19.092000000000002,15.118296,2.928506,172
EQIX34,EQIX34,BDR,EQIX (BDR: EQIX34),10.1,A,2.0,C,2.0,Fraco,1066.76,1017.25,871.46,846.68,444662908.67,False,0.0,False,0.0,False,0.0,False,0.0,True,0.55,False,False,0.65,1128.68,False,False,False,False,True,False,False,10.059,73.72218,7.402093,173
C1BL34,C1BL34,BDR,CB (BDR: C1BL34),10.1,A,1.8,C,5.0,Forte,321.28,327.87,309.45,300.42,312313074.01,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,True,False,0.56,336.14,False,False,False,False,True,False,False,15.433,11.368719,1.6915438,174
A1DC34,A1DC34,BDR,ADC (BDR: A1DC34),10.1,A,1.8,C,3.0,OK,76.33,77.46,73.91,73.03,45553134.45,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,True,False,0.59,79.74,False,False,False,False,True,False,False,3.7039999999999997,41.25946,1.5094825,175
C1DN34,C1DN34,BDR,CDNS (BDR: C1DN34),10.1,A,2.0,C,4.0,Forte,356.9,302.64,312.58,322.38,665845833.91,False,0.0,False,0.0,False,0.0,True,0.8,True,0.5,True,False,0.64,355.49,False,False,False,False,False,True,False,20.656,83.193474,14.798076,176
S1WK34,S1WK34,BDR,SWK (BDR: S1WK34),10.1,A,0.5,C,2.0,Fraco,80.2,73.98,74.26,73.66,90344574.76,False,0.0,False,0.0,False,0.0,True,0.8,True,0.75,True,False,0.47,82.05,False,False,False,False,False,False,False,4.165,32.86885,1.3732171,177
A1AP34,A1AP34,BDR,AAP (BDR: A1AP34),10.03,A,2.5,C,0.0,Fraco,57.23,53.98,50.79,52.71,62894167.06,False,0.0,False,0.0,True,0.85,True,0.65,True,0.55,False,False,0.97,60.94,False,False,False,False,True,False,False,3.1140001,50.64602,1.5622526,178
TGTB34,TGTB34,BDR,TGT (BDR: TGTB34),10.0,A,1.8,C,2.0,Fraco,125.88,121.78,105.59,102.76,851903581.21,False,0.0,False,0.0,False,0.0,True,0.5,False,0.0,False,False,1.65,133.1,False,False,False,True,False,False,False,24.034001,15.502463,3.526347,179
BIDU34,BIDU34,BDR,BIDU (BDR: BIDU34),10.0,A,2.1,C,1.0,Fraco,139.87,120.16,128.28,121.96,294310807.11,False,0.0,False,0.0,False,0.0,True,0.8,True,0.7,True,False,1.01,141.3,False,False,False,True,False,False,False,1.9040000000000001,81.31976,1.2171559,180
TRVC34,TRVC34,BDR,TRV (BDR: TRVC34),10.0,A,3.5,C,5.0,Forte,298.94,300.5,288.41,283.26,229405063.17,False,0.0,False,0.0,False,0.0,False,0.0,True,0.75,True,False,0.59,311.58,False,False,False,False,True,True,False,25.272,8.920919,1.9869461,181
E1MN34,E1MN34,BDR,EMN (BDR: E1MN34),9.93,A,1.5,C,1.0,Fraco,73.69,72.34,67.13,66.51,77071636.65,False,0.0,False,0.0,True,0.85,True,0.65,False,0.0,False,False,0.76,79.05,False,False,False,False,True,False,False,6.633,21.297688,1.4098493,182
L1YG34,L1YG34,BDR,LYG (BDR: L1YG34),9.93,A,0.5,C,3.0,OK,5.29,5.22,5.1,4.9,79921102.53,False,0.0,False,0.0,True,0.85,True,0.65,False,0.0,False,False,0.92,5.75,False,False,False,False,False,False,False,10.784,12.902439,1.3724201,183
A1LB34,A1LB34,BDR,ALB (BDR: A1LB34),9.9,A,0.5,C,2.0,Fraco,198.35,179.76,149.7,131.82,849648119.14,False,0.0,False,0.0,False,0.0,True,0.65,True,0.55,False,False,2.48,215.71,False,False,False,False,False,False,False,-4.656,999.0,3.1992452,184
