ticker,name,category,display,technical_score,technical_tier,technical_score_weekly,technical_tier_weekly,fundamental_score,fundamental_tag,price,sma50,sma150,sma200,volume_financeiro,vcp,vcp_conf,wedge_or_trend,wedge_or_trend_conf,wedge,wedge_conf,cup_handle,cup_handle_conf,double_bottom,double_bottom_conf,pre_breakout,breakout,breakout_vol_ratio,breakout_resistance,vcp_weekly,wedge_or_trend_weekly,wedge_weekly,cup_handle_weekly,double_bottom_weekly,pre_breakout_weekly,breakout_weekly,roe,pl,pvp,rank
INTB3,INTELBRAS S.A. IND DE TELEC ELETRONICA BRASILEIRA,BR_STOCK,INTB3,11.5,A,2.0,C,0.0,Fraco,15.39,14.27,12.49,12.39,35635545.79,False,0.0,False,0.0,False,0.0,False,0.0,True,0.5,True,False,1.05,15.53,False,False,False,False,False,True,False,0.0,0.0,0.0,94
SIMN34,SIMN34,BDR,SPG (BDR: SIMN34),11.5,A,2.0,C,4.0,Forte,202.12,195.29,186.44,182.49,218612986.72,False,0.0,False,0.0,False,0.0,True,0.8,False,0.0,True,False,0.93,208.28,False,False,False,False,False,True,False,104.10900000000001,14.263938,12.719949,95
M1NS34,M1NS34,BDR,MNST (BDR: M1NS34),11.5,A,2.0,C,4.0,Forte,86.29,76.0,75.44,72.4,1318839115.99,False,0.0,False,0.0,False,0.0,False,0.0,True,0.5,True,True,3.5,78.37,False,False,False,False,False,True,False,26.654,41.694202,10.2271595,96
M1TT34,M1TT34,BDR,MAR (BDR: M1TT34),11.5,A,0.5,C,2.0,Fraco,353.18,342.57,315.81,302.92,377196232.18,False,0.0,False,0.0,False,0.0,True,1.0,False,0.0,False,False,0.76,380.0,False,False,False,False,False,False,False,0.0,37.020966,-24.899887,97
CSXC34,CSXC34,BDR,CSX (BDR: CSXC34),11.5,A,3.3,C,3.0,OK,44.83,42.09,38.47,37.35,425911915.4,False,0.0,False,0.0,False,0.0,False,0.0,True,0.5,True,False,0.82,46.55,False,False,False,False,True,True,False,23.684,27.503069,6.135213,98
VLYB34,VLYB34,BDR,VLY (BDR: VLYB34),11.5,A,0.5,C,3.0,OK,13.41,12.71,11.93,11.42,64003247.27,False,0.0,False,0.0,False,0.0,True,1.0,False,0.0,False,False,0.97,14.12,False,False,False,False,False,False,False,8.556999999999999,12.08108,1.0014936,99
TXSA34,TXSA34,BDR,TX (BDR: TXSA34),11.5,A,0.5,C,3.0,OK,46.92,41.29,39.77,38.15,4236875.83,False,0.0,False,0.0,False,0.0,True,1.0,False,0.0,False,False,0.22,49.69,False,False,False,False,False,False,True,3.227,15.639999,0.77113974,100
W1AB34,W1AB34,BDR,WAB (BDR: W1AB34),11.5,A,2.0,C,3.0,OK,265.71,255.51,230.57,220.93,180310800.2,False,0.0,False,0.0,False,0.0,False,0.0,True,0.5,True,False,0.81,274.49,False,False,False,False,False,True,False,11.305001,37.58274,4.0683804,101
MSBR34,MSBR34,BDR,MS (BDR: MSBR34),11.5,A,2.0,C,4.0,Forte,193.09,173.12,171.19,165.21,1134094784.49,False,0.0,False,0.0,False,0.0,True,0.8,False,0.0,True,False,1.2,194.83,False,False,False,False,False,True,False,16.387999999999998,17.490036,2.917737,102
PORD11,PORD11,ETF,PORD11,11.28,A,0.5,C,1.0,Fraco,8.36,8.26,7.79,7.65,585116.38,True,0.59,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.14,8.45,False,False,False,False,False,False,False,11.823,1.0270269,0.84130013,103
CXAG11,CXAG11,ETF,CXAG11,11.27,A,2.1,C,0.0,Fraco,76.63,75.9,72.8,71.58,240311.67,True,0.59,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.27,77.99,False,False,False,False,True,False,False,0.0,20.380318,999.0,104
LLFT11,LLFT11,ETF,LLFT11,11.15,A,0.5,C,0.0,Fraco,113.37,111.86,108.79,107.3,719332.67,True,0.55,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.83,113.51,False,False,False,False,False,False,False,0.0,999.0,999.0,105
M1TB34,M1TB34,BDR,MTB (BDR: M1TB34),11.12,A,0.5,C,3.0,OK,212.14,211.45,204.1,201.01,141794375.59,False,0.0,False,0.0,False,0.0,True,0.85,True,0.5,True,False,0.7,223.73,False,False,False,False,False,False,False,10.291000499999999,11.904602,1.2204158,106
W1EL34,W1EL34,BDR,WELL (BDR: W1EL34),11.12,A,2.0,C,3.0,OK,214.63,206.77,194.84,187.68,586884285.35,False,0.0,False,0.0,False,0.0,True,0.65,False,0.0,True,False,0.94,219.59,False,False,False,False,False,True,False,3.665,104.18932,3.5483658,107
CTGP34,CTGP34,BDR,C (BDR: CTGP34),11.12,A,0.5,C,3.0,OK,125.55,118.16,111.18,107.17,2196459638.39,False,0.0,False,0.0,False,0.0,True,0.85,False,0.0,False,False,1.47,134.65,False,False,False,False,False,False,False,7.649,15.519159,1.1187347,108
AVGO34,AVGO34,BDR,AVGO (BDR: AVGO34),11.1,A,2.0,C,4.0,Forte,430.0,358.64,351.49,342.51,9689018000.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,True,False,1.16,437.68,False,False,False,False,False,True,False,33.370999,83.984375,25.496592,109
I1LM34,I1LM34,BDR,ILMN (BDR: I1LM34),11.1,A,0.5,C,4.0,Forte,141.88,127.67,125.65,119.08,212706503.32,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,True,False,0.93,143.01,False,False,False,False,False,False,False,33.822,25.796364,8.112064,110
TPIS3,TPI - TRIUNFO PARTICIP. E INVEST. S.A.,BR_STOCK,TPIS3,11.1,A,0.5,C,0.0,Fraco,10.52,8.18,5.72,5.17,589120.03,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.77,11.5,False,False,False,False,False,False,False,-65.440005,999.0,0.8891894,111
R1FC34,R1FC34,BDR,RF (BDR: R1FC34),11.05,A,0.5,C,3.0,OK,27.63,27.04,26.67,26.42,442320367.56,False,0.0,False,0.0,False,0.0,True,0.7,True,0.65,True,False,2.22,28.73,False,False,False,False,False,False,False,11.895,11.464729,1.3553419,112
M1UF34,M1UF34,BDR,MUFG (BDR: M1UF34),11.0,A,0.5,C,3.0,OK,17.95,17.46,16.84,16.43,31592001.34,False,0.0,False,0.0,False,0.0,True,0.8,True,0.5,True,False,0.7,18.65,False,False,False,False,False,False,False,6.1129999999999995,16.62037,1.4920832,113
XPML11,XPML11,ETF,XPML11,11.0,A,0.5,C,0.0,Fraco,109.73,109.01,60.98,48.99,29697767.03,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,2.15,111.84,False,False,False,False,False,False,False,0.0,999.0,999.0,114
MOOO34,MOOO34,BDR,MO (BDR: MOOO34),11.0,A,0.5,C,3.0,OK,68.12,66.66,61.98,61.98,499237876.13,False,0.0,False,0.0,False,0.0,True,0.8,True,0.5,False,False,0.62,74.56,False,False,False,False,False,False,False,0.0,14.221295,-35.44225,115
H1LT34,H1LT34,BDR,HLT (BDR: H1LT34),11.0,A,0.5,C,2.0,Fraco,316.78,312.53,294.08,287.72,459362676.23,False,0.0,False,0.0,False,0.0,True,0.8,True,0.5,False,False,0.72,344.75,False,False,False,False,False,False,False,0.0,48.289635,-12.248859,116
BONY34,BONY34,BDR,BK (BDR: BONY34),10.93,A,0.5,C,3.0,OK,130.5,124.1,117.03,113.52,506535750.0,False,0.0,False,0.0,False,0.0,True,0.65,True,0.65,False,False,1.08,138.6,False,False,False,False,False,False,False,13.472000000000001,16.191067,2.270434,117
HGLG11,HGLG11,ETF,HGLG11,10.84,A,1.8,C,2.0,Fraco,156.05,155.3,153.51,151.53,13215094.51,True,0.45,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.86,157.55,False,False,False,False,True,False,False,12.235999999999999,9.585381,0.98616654,118
ACWX39,ISHARES MSCI ACWI EX U.S. ETF,BDR,ACWX (BDR: ACWX39),10.84,A,2.0,C,1.0,Fraco,75.79,71.15,68.84,67.16,95472664.15,True,0.45,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.61,76.09,False,False,False,False,False,True,False,0.0,18.133074,999.0,119
ICRI11,ICRI11,ETF,ICRI11,10.84,A,0.5,C,1.0,Fraco,99.93,96.6,88.81,87.6,873687.99,True,0.45,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.0,100.48,False,False,False,False,False,False,False,0.0,6.7112155,999.0,120
BRFT11,BRFT11,ETF,BRFT11,10.82,A,0.5,C,0.0,Fraco,89.0,86.86,81.97,79.97,64436.0,True,0.44,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.75,91.05,False,False,False,False,False,False,False,0.0,999.0,999.0,121
GDBR34,GDBR34,BDR,GD (BDR: GDBR34),10.8,A,0.5,C,4.0,Forte,346.53,344.47,343.94,337.19,343515187.79,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,True,False,0.56,353.57,False,False,False,False,False,False,False,17.974001,21.780642,3.5879726,122
NVDC34,NVDC34,BDR,NVDA (BDR: NVDC34),10.8,A,2.0,C,4.0,Forte,215.2,188.65,187.02,184.72,29288934784.65,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,True,False,0.82,216.83,False,False,False,False,False,True,False,101.485,43.832382,33.25355,123
GMCO34,GMCO34,BDR,GM (BDR: GMCO34),10.8,A,0.5,C,0.0,Fraco,78.8,76.22,75.35,70.67,232412729.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,True,False,0.36,82.67,False,False,False,False,False,False,False,4.0149998,28.759125,1.145682,124
CNIC34,CNIC34,BDR,CNI (BDR: CNIC34),10.8,A,3.6,C,2.0,Fraco,111.64,107.58,101.09,99.15,103311655.44,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,True,False,0.57,115.8,False,False,False,False,True,True,False,21.846001,20.079136,4.3202467,125
COCE5,CIA ENERGETICA DO CEARA - COELCE,BR_STOCK,COCE5,10.8,A,3.6,C,3.0,OK,34.17,31.21,30.44,29.78,410039.98,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,True,False,0.74,34.54,False,False,False,False,True,True,True,7.611999999999999,9.491667,0.5658034,126
P1UK34,P1UK34,BDR,PUK (BDR: P1UK34),10.8,A,0.5,C,5.0,Forte,31.21,29.67,29.55,28.72,16775374.51,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,True,False,0.71,32.5,False,False,False,False,False,False,False,20.577998,10.166123,7.8555245,127
P1SA34,P1SA34,BDR,PSA (BDR: P1SA34),10.8,A,2.0,C,3.0,OK,311.04,293.44,282.82,281.69,251444742.91,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,True,False,0.78,313.51,False,False,False,False,False,True,False,20.175,32.165462,11.144393,128
F1FI34,F1FI34,BDR,FFIV (BDR: F1FI34),10.8,A,2.0,C,4.0,Forte,354.03,300.28,279.51,289.24,250936463.13,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,True,False,0.74,347.47,False,False,False,False,False,True,False,20.34,29.066502,5.6919837,129
DVAI34,DVAI34,BDR,DVA (BDR: DVAI34),10.8,A,2.0,C,4.0,Forte,198.65,154.17,133.3,133.78,223898408.12,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,True,False,0.99,197.08,False,False,False,False,False,True,True,80.981004,19.119345,-17.40254,130
GOAU3,METALURGICA GERDAU S.A.,BR_STOCK,GOAU3,10.8,A,0.5,C,1.0,Fraco,9.72,8.71,8.48,8.07,736776.02,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,True,False,1.32,9.98,False,False,False,False,False,False,False,3.0550001,22.09091,0.6731302,131
PQDP11,PQDP11,ETF,PQDP11,10.8,A,0.5,C,0.0,Fraco,2644.96,2482.11,2325.53,2299.5,9360513.3,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,True,False,1.93,2735.0,False,False,False,False,False,False,False,0.0,999.0,999.0,132
P1KG34,P1KG34,BDR,PKG (BDR: P1KG34),10.8,A,0.5,C,3.0,OK,224.59,214.83,211.61,209.78,102457956.33,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,True,False,0.49,231.27,False,False,False,False,False,False,False,16.313,27.322384,4.328361,133
T1FX34,T1FX34,BDR,TFX (BDR: T1FX34),10.8,A,2.0,C,2.0,Fraco,133.06,119.93,117.29,118.47,126034429.69,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,True,False,1.07,139.67,False,False,False,False,False,True,False,0.037999998,1900.857,1.9095044,134
I1RP34,I1RP34,BDR,TT (BDR: I1RP34),10.75,A,0.5,C,3.0,OK,466.17,449.99,427.11,425.76,549055041.82,False,0.0,False,0.0,False,0.0,True,0.7,True,0.5,False,False,0.79,503.47,False,False,False,False,False,False,False,36.630002,35.585495,12.034231,135
XB3511,XB3511,ETF,XB3511,10.73,A,0.5,C,0.0,Fraco,52.72,51.85,51.09,,184150.96,True,0.74,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.62,53.26,False,False,False,False,False,False,False,0.0,999.0,999.0,136
V1RT34,V1RT34,BDR,VRT (BDR: V1RT34),10.6,A,0.5,C,4.0,Forte,339.97,284.75,217.46,197.28,1385343757.97,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.73,359.84,False,False,False,False,False,False,False,45.097,85.4196,32.997185,137
B1WA34,B1WA34,BDR,BWA (BDR: B1WA34),10.6,A,0.5,C,3.0,OK,61.32,54.47,49.36,47.33,192440555.04,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,True,False,1.22,60.38,False,False,False,False,False,False,False,7.2670005,35.65116,2.2976618,138
S2CH34,S2CH34,BDR,SQM (BDR: S2CH34),10.6,A,0.5,C,3.0,OK,91.39,81.34,68.91,62.31,90402987.4,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.8,96.9,False,False,False,False,False,False,False,9.669,44.36408,4.5867004,139
M1CH34,M1CH34,BDR,MCHP (BDR: M1CH34),10.6,A,0.5,C,2.0,Fraco,99.09,74.72,69.16,68.03,1868153609.96,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,1.65,103.24,False,False,False,False,False,False,True,3.405,450.4091,8.173719,140
C1TV34,C1TV34,BDR,CTVA (BDR: C1TV34),10.5,A,0.5,C,3.0,OK,81.13,80.7,71.94,71.7,375161333.3,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.23,84.62,False,False,False,False,False,False,False,5.1370002,43.854053,2.2586303,141
UTLL11,UTLL11,ETF,UTLL11,10.5,A,0.5,C,0.0,Fraco,132.04,131.58,118.2,117.5,1472510.01,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.06,143.85,False,False,False,False,False,False,False,0.0,999.0,999.0,142
ARMT34,ARMT34,BDR,MT (BDR: ARMT34),10.5,A,0.5,C,3.0,OK,62.04,56.8,50.08,45.98,121648033.8,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.01,64.3,False,False,False,False,False,False,False,5.4330003,16.240839,1.7339296,143
NSAT34,NSAT34,BDR,NSA (BDR: NSAT34),10.5,A,2.0,C,2.0,Fraco,43.67,39.0,32.98,32.07,31739354.67,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.62,44.01,False,False,False,False,False,True,False,7.858,58.226665,5.916542,144
CXCO11,CXCO11,ETF,CXCO11,10.5,A,0.5,C,1.0,Fraco,73.35,71.76,65.12,61.98,104523.75,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.14,76.2,False,False,False,False,False,False,False,0.0,8.7844305,999.0,145
K1SG34,K1SG34,BDR,KEYS (BDR: K1SG34),10.5,A,2.0,C,4.0,Forte,360.3,312.22,238.71,220.99,392943166.69,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.93,367.12,False,False,False,False,False,True,False,17.222999,63.321613,9.958265,146
R1LC34,R1LC34,BDR,RL (BDR: R1LC34),10.5,A,0.5,C,4.0,Forte,358.45,356.03,350.81,338.18,207363332.06,False,0.0,False,0.0,False,0.0,True,1.0,False,0.0,False,False,1.27,393.41,False,False,False,False,False,False,False,33.846,24.384356,7.5205092,147
RELG11,RELG11,ETF,RELG11,10.5,A,0.5,C,0.0,Fraco,76.5,65.76,62.52,62.07,231948.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.6,77.0,False,False,False,False,False,False,False,0.0,999.0,999.0,148
EUCA4,EUCATEX S.A. INDUSTRIA E COMERCIO,BR_STOCK,EUCA4,10.5,A,0.5,C,4.0,Forte,22.9,20.93,18.71,18.12,4252529.93,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,True,3.4,22.38,False,False,False,False,False,False,False,11.956,6.618497,0.762393,149
LEVE3,MAHLE-METAL LEVE S.A.,BR_STOCK,LEVE3,10.5,A,0.5,C,4.0,Forte,34.43,33.66,31.26,29.84,9409719.08,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.49,36.21,False,False,False,False,False,False,False,74.492997,7.668152,5.416929,150
SEER3,SER EDUCACIONAL S.A.,BR_STOCK,SEER3,10.5,A,1.8,C,0.0,Fraco,13.47,12.03,10.77,10.32,5794794.11,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.43,14.13,False,False,False,False,True,False,False,0.0,0.0,0.0,151
M2PR34,M2PR34,BDR,MPWR (BDR: M2PR34),10.5,A,2.0,C,4.0,Forte,1600.84,1276.3,1101.19,1034.7,1099136720.53,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.95,1662.0,False,False,False,False,False,True,False,19.573999999999998,114.92031,22.079943,152
N1UE34,N1UE34,BDR,NUE (BDR: N1UE34),10.5,A,2.0,C,3.0,OK,227.5,186.97,169.24,162.01,219560250.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.57,235.44,False,False,False,False,False,True,False,12.285,22.569445,2.4808078,153
E1RI34,E1RI34,BDR,ERIC (BDR: E1RI34),10.5,A,2.0,C,3.0,OK,11.88,11.47,10.31,9.63,57810456.56,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.7,12.19,False,False,False,False,False,True,False,27.006999999999998,14.666667,0.38582703,154
BTAL11,BTAL11,ETF,BTAL11,10.5,A,0.5,C,1.0,Fraco,90.11,89.23,81.64,79.06,318899.29,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.54,91.88,False,False,False,False,False,False,False,0.0,7.1572676,999.0,155
OUJP11,OUJP11,ETF,OUJP11,10.5,A,0.5,C,0.0,Fraco,86.46,84.47,77.0,75.04,349471.32,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.76,87.74,False,False,False,False,False,False,False,0.0,999.0,999.0,156
BBOI11,BBOI11,ETF,BBOI11,10.5,A,0.5,C,0.0,Fraco,11.48,10.99,10.28,10.07,2041694.96,False,0.0,False,0.0,False,0.0,False,0.0,True,0.5,True,False,6.38,11.72,False,False,False,False,False,False,False,0.0,999.0,999.0,157
IAAG11,IAAG11,ETF,IAAG11,10.5,A,0.5,C,0.0,Fraco,8.77,8.4,7.95,7.68,63924.53,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.27,8.82,False,False,False,False,False,False,False,0.0,999.0,999.0,158
TTEN3,TRÊS TENTOS AGROINDUSTRIAL S/A,BR_STOCK,TTEN3,10.5,A,0.5,C,0.0,Fraco,16.86,16.02,15.69,15.22,33662677.22,False,0.0,False,0.0,False,0.0,False,0.0,True,0.5,True,False,1.3,17.06,False,False,False,False,False,False,False,0.0,0.0,0.0,159
S1TT34,S1TT34,BDR,STT (BDR: S1TT34),10.5,A,2.0,C,1.0,Fraco,149.49,134.91,126.67,122.61,186593424.86,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.63,156.18,False,False,False,False,False,True,False,11.261000000000001,15.17665,1.7181178,160
PFIN11,PFIN11,ETF,PFIN11,10.5,A,0.5,C,0.0,Fraco,62.99,59.04,54.72,53.7,811185.24,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.28,63.29,False,False,False,False,False,False,False,0.0,999.0,999.0,161
I1RM34,I1RM34,BDR,IRM (BDR: I1RM34),10.5,A,2.0,C,2.0,Fraco,128.84,110.86,99.06,97.65,147070855.82,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.52,134.09,False,False,False,False,False,True,False,0.0,141.58241,-31.5475,162
R1KU34,R1KU34,BDR,ROKU (BDR: R1KU34),10.5,A,2.0,C,2.0,Fraco,129.53,104.68,101.76,99.72,265445826.5,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.61,129.85,False,False,False,False,False,True,False,7.754999999999999,95.94814,7.156749,163
U2NF34,U2NF34,BDR,UNFI (BDR: U2NF34),10.5,A,2.0,C,0.0,Fraco,52.32,44.58,39.55,36.86,27666815.84,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.94,52.68,False,False,False,False,False,True,False,-4.8469999999999995,999.0,2.0509603,164
BRCR11,BRCR11,ETF,BRCR11,10.5,A,0.5,C,2.0,Fraco,48.0,47.22,44.4,43.04,1649952.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.18,48.05,False,False,False,False,False,False,False,1.8880000000000001,11.970074,0.55284256,165
H1PE34,H1PE34,BDR,HPE (BDR: H1PE34),10.5,A,2.0,C,2.0,Fraco,31.35,24.86,23.45,23.16,548872671.68,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.4,30.42,False,False,False,False,False,True,False,-0.471,999.0,1.6816865,166
VPPR11,VPPR11,ETF,VPPR11,10.5,A,0.5,C,0.0,Fraco,22.0,21.96,18.15,16.82,191400.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.45,22.31,False,False,False,False,False,False,False,0.0,999.0,999.0,167
N1EM34,N1EM34,BDR,NEM (BDR: N1EM34),10.3,A,0.5,C,5.0,Forte,116.51,112.29,104.58,96.74,616466072.3,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,True,False,0.7,121.92,False,False,False,False,False,False,False,25.832,15.111544,3.5794165,168
RENT3,LOCALIZA RENT A CAR S.A.,BR_STOCK,RENT3,10.3,A,0.5,C,0.0,Fraco,49.88,47.44,44.37,42.05,859721722.41,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,2.02,53.35,False,False,False,False,False,False,False,0.0,0.0,0.0,169
HALI34,HALI34,BDR,HAL (BDR: HALI34),10.3,A,0.5,C,2.0,Fraco,39.83,37.87,31.92,29.45,360162791.56,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.8,42.46,False,False,False,False,False,False,False,14.626999,22.005527,3.0926316,170
U2TH34,U2TH34,BDR,UTHR (BDR: U2TH34),10.3,A,0.5,C,1.0,Fraco,564.94,552.43,498.58,462.28,349189415.51,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,1.49,609.35,False,False,False,False,False,False,False,20.261000000000003,20.87731,4.0358047,171
BMGB4,BANCO BMG S.A.,BR_STOCK,BMGB4,10.3,A,0.5,C,0.0,Fraco,5.44,5.2,4.62,4.31,7834144.08,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.88,5.93,False,False,False,False,False,False,False,0.0,0.0,0.0,172
AURE3,AUREN ENERGIA S.A.,BR_STOCK,AURE3,10.3,A,0.5,C,0.0,Fraco,13.78,12.73,11.91,11.48,40940379.21,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.93,14.66,False,False,False,False,False,False,False,0.0,0.0,0.0,173
A2RR34,A2RR34,BDR,ARWR (BDR: A2RR34),10.3,A,1.8,C,0.0,Fraco,72.69,65.06,58.77,50.08,196255737.59,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,1.77,79.48,False,False,False,False,True,False,False,-42.374,999.0,16.639194,174
CPLE3,CIA PARANAENSE DE ENERGIA - COPEL,BR_STOCK,CPLE3,10.3,A,0.5,C,0.0,Fraco,15.47,15.33,13.33,12.62,326364407.63,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.71,16.87,False,False,False,False,False,False,False,0.0,0.0,0.0,175
A1LB34,A1LB34,BDR,ALB (BDR: A1LB34),10.3,A,0.5,C,2.0,Fraco,203.52,180.14,150.47,132.45,636549517.36,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,1.56,221.0,False,False,False,False,False,False,False,-1.82,999.0,3.1506107,176
EQIX34,EQIX34,BDR,EQIX (BDR: EQIX34),10.3,A,0.5,C,2.0,Fraco,1072.08,1019.73,873.52,848.13,459600677.16,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.68,1128.68,False,False,False,False,False,False,False,10.059,74.089836,7.4390073,177
B1KR34,B1KR34,BDR,BKR (BDR: B1KR34),10.3,A,0.5,C,4.0,Forte,63.89,62.12,54.28,51.98,502130672.2,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.85,70.18,False,False,False,False,False,False,False,17.183999999999997,20.415335,3.2812982,178
ISAE4,ISA ENERGIA BRASIL S.A,BR_STOCK,ISAE4,10.3,A,1.8,C,0.0,Fraco,30.37,28.93,26.81,25.45,61623768.7,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.61,32.04,False,False,False,False,True,False,False,0.0,0.0,0.0,179
R2RX34,R2RX34,BDR,RRX (BDR: R2RX34),10.3,A,2.1,C,3.0,OK,214.36,200.48,171.15,164.73,329256960.94,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,1.12,236.35,False,False,False,False,True,False,False,4.343,49.7355,2.079671,180
SIVR39,ABRDN PHYSICAL SILVER SHARES ETF,BDR,SIVR (BDR: SIVR39),10.3,A,0.5,C,0.0,Fraco,76.74,73.46,67.28,60.09,133166918.29,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,True,False,1.09,78.96,False,False,False,False,False,False,False,0.0,999.0,999.0,181
NOKI34,NOKI34,BDR,NOK (BDR: NOKI34),10.3,A,0.5,C,2.0,Fraco,12.82,9.57,7.51,6.73,1239840118.49,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.74,13.98,False,False,False,False,False,False,False,3.7249997,80.125,2.8859646,182
T1SS34,T1SS34,BDR,TS (BDR: T1SS34),10.3,A,0.5,C,4.0,Forte,59.81,58.14,46.92,44.14,163987061.77,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,1.57,64.33,False,False,False,False,False,False,False,11.625,15.739474,3.5033975,183
LFIN11,LFIN11,ETF,LFIN11,10.29,A,0.5,C,0.0,Fraco,108.82,107.35,104.4,104.4,1282661.34,True,0.6,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.29,109.42,False,False,False,False,False,False,False,0.0,999.0,999.0,184
PEPB34,PEPB34,BDR,PEP (BDR: PEPB34),10.12,A,2.1,C,3.0,OK,154.62,156.56,150.86,148.35,762956903.91,False,0.0,False,0.0,False,0.0,True,0.65,False,0.0,True,False,0.96,160.03,False,False,False,False,True,False,False,43.879002,24.273155,9.891882,185
G1AM34,G1AM34,BDR,GLPI (BDR: G1AM34),10.12,A,2.0,C,4.0,Forte,48.22,46.95,44.83,44.83,44752983.13,False,0.0,False,0.0,False,0.0,True,0.65,False,0.0,True,False,0.49,48.61,False,False,False,False,False,True,False,19.092000000000002,15.211356,2.9465322,186
